Question_Index,Query,Method,Pearson,Spearman,Num_Items
4,who is the main character in green eggs and ham,ContextCite32,0.998086522795959,0.8909090909090909,10
4,who is the main character in green eggs and ham,WSS32,0.9963352803518379,0.406060606060606,10
4,who is the main character in green eggs and ham,ContextCite64,0.9993725715914836,0.9393939393939393,10
4,who is the main character in green eggs and ham,WSS64,0.9976860236774743,0.709090909090909,10
4,who is the main character in green eggs and ham,ContextCite100,0.9990423513953126,0.8666666666666665,10
4,who is the main character in green eggs and ham,WSS100,0.9985760215014868,0.8060606060606059,10
4,who is the main character in green eggs and ham,TMC5,0.9952315757299016,0.6727272727272726,10
4,who is the main character in green eggs and ham,BetaShap (U)5,0.9876397233709917,0.4666666666666666,10
4,who is the main character in green eggs and ham,TMC10,0.9977737703321924,0.9515151515151514,10
4,who is the main character in green eggs and ham,BetaShap (U)10,0.9722322310018313,0.8060606060606059,10
4,who is the main character in green eggs and ham,TMC20,0.9982023056875138,0.9272727272727272,10
4,who is the main character in green eggs and ham,BetaShap (U)20,0.9806208834573046,0.709090909090909,10
4,who is the main character in green eggs and ham,LOO,0.995112325270696,0.4545454545454545,10
5,do veins carry blood to the heart or away,ContextCite32,0.9618395375998329,0.6121212121212121,10
5,do veins carry blood to the heart or away,WSS32,0.9805750617431392,0.7696969696969697,10
5,do veins carry blood to the heart or away,ContextCite64,0.9896795405208281,0.7333333333333332,10
5,do veins carry blood to the heart or away,WSS64,0.9910205907014189,0.6363636363636362,10
5,do veins carry blood to the heart or away,ContextCite100,0.9882470661317644,0.8303030303030302,10
5,do veins carry blood to the heart or away,WSS100,0.9912853098780015,0.7939393939393938,10
5,do veins carry blood to the heart or away,TMC5,0.9094904530854636,0.3939393939393939,10
5,do veins carry blood to the heart or away,BetaShap (U)5,0.6375372481362617,0.4666666666666666,10
5,do veins carry blood to the heart or away,TMC10,0.9634211037038216,0.8787878787878788,10
5,do veins carry blood to the heart or away,BetaShap (U)10,0.7675828207826582,0.6242424242424242,10
5,do veins carry blood to the heart or away,TMC20,0.9798236228270851,0.9151515151515152,10
5,do veins carry blood to the heart or away,BetaShap (U)20,0.7301134967921152,0.709090909090909,10
5,do veins carry blood to the heart or away,LOO,0.9109010844707525,0.06666666666666665,10
6,who played charlie bucket in the original charlie and the chocolate factory,ContextCite32,0.7419074907625984,0.709090909090909,10
6,who played charlie bucket in the original charlie and the chocolate factory,WSS32,0.8731505977799108,0.7454545454545454,10
6,who played charlie bucket in the original charlie and the chocolate factory,ContextCite64,0.894516682099248,0.7818181818181817,10
6,who played charlie bucket in the original charlie and the chocolate factory,WSS64,0.85902575288487,0.7575757575757575,10
6,who played charlie bucket in the original charlie and the chocolate factory,ContextCite100,0.9050500578652785,0.8060606060606059,10
6,who played charlie bucket in the original charlie and the chocolate factory,WSS100,0.9553522848457754,0.9393939393939393,10
6,who played charlie bucket in the original charlie and the chocolate factory,TMC5,0.808618286373908,0.7696969696969697,10
6,who played charlie bucket in the original charlie and the chocolate factory,BetaShap (U)5,0.6631125599880839,0.7939393939393938,10
6,who played charlie bucket in the original charlie and the chocolate factory,TMC10,0.8746519028127467,0.8424242424242423,10
6,who played charlie bucket in the original charlie and the chocolate factory,BetaShap (U)10,0.6756158602990787,0.8424242424242423,10
6,who played charlie bucket in the original charlie and the chocolate factory,TMC20,0.9629823911637468,0.9515151515151514,10
6,who played charlie bucket in the original charlie and the chocolate factory,BetaShap (U)20,0.7193449984763807,0.7939393939393938,10
6,who played charlie bucket in the original charlie and the chocolate factory,LOO,0.6503111988380553,0.5878787878787878,10
7,what is 1 radian in terms of pi,ContextCite32,0.9893066905287166,0.8666666666666665,10
7,what is 1 radian in terms of pi,WSS32,0.98260453130423,0.7575757575757575,10
7,what is 1 radian in terms of pi,ContextCite64,0.9955626392076057,0.9393939393939393,10
7,what is 1 radian in terms of pi,WSS64,0.9910230752741422,0.8424242424242423,10
7,what is 1 radian in terms of pi,ContextCite100,0.9954405298679472,0.9515151515151514,10
7,what is 1 radian in terms of pi,WSS100,0.9952149509837631,0.9757575757575757,10
7,what is 1 radian in terms of pi,TMC5,0.9624455051568137,0.6969696969696969,10
7,what is 1 radian in terms of pi,BetaShap (U)5,0.7893185157465263,0.6363636363636362,10
7,what is 1 radian in terms of pi,TMC10,0.9663631023250958,0.8787878787878788,10
7,what is 1 radian in terms of pi,BetaShap (U)10,0.7096429141330065,0.8060606060606059,10
7,what is 1 radian in terms of pi,TMC20,0.9827554190006382,0.9272727272727272,10
7,what is 1 radian in terms of pi,BetaShap (U)20,0.7862564117628132,0.7333333333333332,10
7,what is 1 radian in terms of pi,LOO,0.9775455324625802,0.6,10
8,when does season 5 of bates motel come out,ContextCite32,0.9179411563607635,0.8787878787878788,10
8,when does season 5 of bates motel come out,WSS32,0.9054273766514469,0.8181818181818182,10
8,when does season 5 of bates motel come out,ContextCite64,0.9756230481046769,0.8424242424242423,10
8,when does season 5 of bates motel come out,WSS64,0.9527782466148289,0.9393939393939393,10
8,when does season 5 of bates motel come out,ContextCite100,0.9717751377760867,0.8545454545454544,10
8,when does season 5 of bates motel come out,WSS100,0.9664384748967274,0.8545454545454544,10
8,when does season 5 of bates motel come out,TMC5,0.7021484615138252,0.5272727272727272,10
8,when does season 5 of bates motel come out,BetaShap (U)5,0.36586241367664435,0.4545454545454545,10
8,when does season 5 of bates motel come out,TMC10,0.8479919610735892,0.6242424242424242,10
8,when does season 5 of bates motel come out,BetaShap (U)10,0.542655885294712,0.5878787878787878,10
8,when does season 5 of bates motel come out,TMC20,0.9175207204615373,0.7696969696969697,10
8,when does season 5 of bates motel come out,BetaShap (U)20,0.5361042674759502,0.5393939393939393,10
8,when does season 5 of bates motel come out,LOO,0.5949790010024791,0.7454545454545454,10
9,how many episodes are in series 7 game of thrones,ContextCite32,0.23871531884117173,0.6687619998624351,10
9,how many episodes are in series 7 game of thrones,WSS32,0.08548283730629734,0.309090909090909,10
9,how many episodes are in series 7 game of thrones,ContextCite64,0.6106780237540637,0.6606060606060605,10
9,how many episodes are in series 7 game of thrones,WSS64,0.27982194298493135,0.7575757575757575,10
9,how many episodes are in series 7 game of thrones,ContextCite100,0.5301410331945853,0.8145934285312865,10
9,how many episodes are in series 7 game of thrones,WSS100,0.9283671203943717,0.9515151515151514,10
9,how many episodes are in series 7 game of thrones,TMC5,0.49582893128504973,0.43030303030303024,10
9,how many episodes are in series 7 game of thrones,BetaShap (U)5,0.43856796742605786,0.28484848484848485,10
9,how many episodes are in series 7 game of thrones,TMC10,0.5493379057797391,0.34545454545454546,10
9,how many episodes are in series 7 game of thrones,BetaShap (U)10,0.625376427086034,0.3696969696969697,10
9,how many episodes are in series 7 game of thrones,TMC20,0.7597104150578716,0.309090909090909,10
9,how many episodes are in series 7 game of thrones,BetaShap (U)20,0.877955539974762,0.13939393939393938,10
9,how many episodes are in series 7 game of thrones,LOO,-0.15856157478327917,0.2121212121212121,10
10,who is next in line to be the monarch of england,ContextCite32,0.9852041982010818,0.9636363636363635,10
10,who is next in line to be the monarch of england,WSS32,0.9902081524575128,0.8424242424242423,10
10,who is next in line to be the monarch of england,ContextCite64,0.9873296183072373,0.9151515151515152,10
10,who is next in line to be the monarch of england,WSS64,0.9918581059649195,0.9515151515151514,10
10,who is next in line to be the monarch of england,ContextCite100,0.9892347380014862,0.9515151515151514,10
10,who is next in line to be the monarch of england,WSS100,0.9931429214288482,0.9757575757575757,10
10,who is next in line to be the monarch of england,TMC5,0.9726211064208695,0.8909090909090909,10
10,who is next in line to be the monarch of england,BetaShap (U)5,0.7932176208395986,0.8545454545454544,10
10,who is next in line to be the monarch of england,TMC10,0.980745138387775,0.9636363636363635,10
10,who is next in line to be the monarch of england,BetaShap (U)10,0.8416909131697928,0.9515151515151514,10
10,who is next in line to be the monarch of england,TMC20,0.986659082906899,0.9757575757575757,10
10,who is next in line to be the monarch of england,BetaShap (U)20,0.8884007978137053,0.9878787878787878,10
10,who is next in line to be the monarch of england,LOO,0.9236632462401021,0.8787878787878788,10
11,who is in charge of enforcing the pendleton act of 1883,ContextCite32,0.9953915220471681,0.9030303030303028,10
11,who is in charge of enforcing the pendleton act of 1883,WSS32,0.9973703044758971,0.9030303030303028,10
11,who is in charge of enforcing the pendleton act of 1883,ContextCite64,0.9944218122829939,0.9515151515151514,10
11,who is in charge of enforcing the pendleton act of 1883,WSS64,0.9992034141791077,0.9636363636363635,10
11,who is in charge of enforcing the pendleton act of 1883,ContextCite100,0.9960012515663147,0.9030303030303028,10
11,who is in charge of enforcing the pendleton act of 1883,WSS100,0.9984486336615899,0.8424242424242423,10
11,who is in charge of enforcing the pendleton act of 1883,TMC5,0.9548750621199352,0.8303030303030302,10
11,who is in charge of enforcing the pendleton act of 1883,BetaShap (U)5,0.945827928847522,0.6606060606060605,10
11,who is in charge of enforcing the pendleton act of 1883,TMC10,0.9863452207703792,0.9030303030303028,10
11,who is in charge of enforcing the pendleton act of 1883,BetaShap (U)10,0.9737489336193221,0.7454545454545454,10
11,who is in charge of enforcing the pendleton act of 1883,TMC20,0.9957441738745271,0.8424242424242423,10
11,who is in charge of enforcing the pendleton act of 1883,BetaShap (U)20,0.9426868983731274,0.7696969696969697,10
11,who is in charge of enforcing the pendleton act of 1883,LOO,0.9907349603899327,0.8666666666666665,10
12,what is the name of latest version of android,ContextCite32,0.7910041226528022,0.8424242424242423,10
12,what is the name of latest version of android,WSS32,0.7001055897428783,0.5757575757575757,10
12,what is the name of latest version of android,ContextCite64,0.9097781239619815,0.9636363636363635,10
12,what is the name of latest version of android,WSS64,0.8602558596321473,0.9030303030303028,10
12,what is the name of latest version of android,ContextCite100,0.8949226165916093,0.8303030303030302,10
12,what is the name of latest version of android,WSS100,0.8599888390586619,0.9272727272727272,10
12,what is the name of latest version of android,TMC5,0.7001150605174652,0.8424242424242423,10
12,what is the name of latest version of android,BetaShap (U)5,0.6720197676323403,0.8060606060606059,10
12,what is the name of latest version of android,TMC10,0.7931648420516109,0.8424242424242423,10
12,what is the name of latest version of android,BetaShap (U)10,0.7152279376843824,0.7454545454545454,10
12,what is the name of latest version of android,TMC20,0.8722424151614685,0.8424242424242423,10
12,what is the name of latest version of android,BetaShap (U)20,0.7312911307116918,0.6242424242424242,10
12,what is the name of latest version of android,LOO,0.6814489633842843,0.8303030303030302,10
13,why was there so much interest in cuba both before and after the civil war,ContextCite32,0.9921208388786561,0.8545454545454544,10
13,why was there so much interest in cuba both before and after the civil war,WSS32,0.9959888727106544,0.8424242424242423,10
13,why was there so much interest in cuba both before and after the civil war,ContextCite64,0.9974399339073399,0.9515151515151514,10
13,why was there so much interest in cuba both before and after the civil war,WSS64,0.9993738214760576,0.9636363636363635,10
13,why was there so much interest in cuba both before and after the civil war,ContextCite100,0.9982189249032004,0.9030303030303028,10
13,why was there so much interest in cuba both before and after the civil war,WSS100,0.9984838049247688,0.9393939393939393,10
13,why was there so much interest in cuba both before and after the civil war,TMC5,0.991079239049084,0.7939393939393938,10
13,why was there so much interest in cuba both before and after the civil war,BetaShap (U)5,0.9586201594997346,0.7818181818181817,10
13,why was there so much interest in cuba both before and after the civil war,TMC10,0.990258683711612,0.8909090909090909,10
13,why was there so much interest in cuba both before and after the civil war,BetaShap (U)10,0.9645319334214068,0.8909090909090909,10
13,why was there so much interest in cuba both before and after the civil war,TMC20,0.9932909619359627,0.9151515151515152,10
13,why was there so much interest in cuba both before and after the civil war,BetaShap (U)20,0.9912949135377637,0.9151515151515152,10
13,why was there so much interest in cuba both before and after the civil war,LOO,0.9954569390162943,0.8181818181818182,10
14,when did veterans day start being called veterans day,ContextCite32,0.9956075900380589,0.8303030303030302,10
14,when did veterans day start being called veterans day,WSS32,0.9889819253829518,0.6727272727272726,10
14,when did veterans day start being called veterans day,ContextCite64,0.9981345744996352,0.9636363636363635,10
14,when did veterans day start being called veterans day,WSS64,0.9979452726400616,0.9272727272727272,10
14,when did veterans day start being called veterans day,ContextCite100,0.9986885568378597,0.9272727272727272,10
14,when did veterans day start being called veterans day,WSS100,0.9984056292817401,0.8545454545454544,10
14,when did veterans day start being called veterans day,TMC5,0.9908211696122128,0.406060606060606,10
14,when did veterans day start being called veterans day,BetaShap (U)5,0.9332058576324164,0.2121212121212121,10
14,when did veterans day start being called veterans day,TMC10,0.9893997591424444,0.6484848484848483,10
14,when did veterans day start being called veterans day,BetaShap (U)10,0.908545562788153,0.41818181818181815,10
14,when did veterans day start being called veterans day,TMC20,0.9959660621628779,0.8787878787878788,10
14,when did veterans day start being called veterans day,BetaShap (U)20,0.9562398039211129,0.6727272727272726,10
14,when did veterans day start being called veterans day,LOO,0.9948230142836344,0.6606060606060605,10
15,when did big air snowboarding become an olympic sport,ContextCite32,0.5963191899868088,0.24316221747202585,10
15,when did big air snowboarding become an olympic sport,WSS32,0.7335547018872063,0.7112494861056755,10
15,when did big air snowboarding become an olympic sport,ContextCite64,0.7979044639782181,0.5471149893120582,10
15,when did big air snowboarding become an olympic sport,WSS64,0.8215065586633139,0.7294866524160775,10
15,when did big air snowboarding become an olympic sport,ContextCite100,0.7852979900155099,0.5106406566912542,10
15,when did big air snowboarding become an olympic sport,WSS100,0.7401781958704945,0.40121765882884264,10
15,when did big air snowboarding become an olympic sport,TMC5,0.6079372358455466,0.5227987675648555,10
15,when did big air snowboarding become an olympic sport,BetaShap (U)5,0.5958847257093922,0.4924034903808523,10
15,when did big air snowboarding become an olympic sport,TMC10,0.7597471256252196,0.7294866524160775,10
15,when did big air snowboarding become an olympic sport,BetaShap (U)10,0.6796712362208894,0.6930123197952737,10
15,when did big air snowboarding become an olympic sport,TMC20,0.8623519229807188,0.7841981513472833,10
15,when did big air snowboarding become an olympic sport,BetaShap (U)20,0.6652491083942697,0.7538028741632801,10
15,when did big air snowboarding become an olympic sport,LOO,0.4052034762734958,0.21951219512195125,10
16,who played in the most world series games,ContextCite32,0.8971928346707234,0.7212121212121211,10
16,who played in the most world series games,WSS32,0.9738482585802875,0.8181818181818182,10
16,who played in the most world series games,ContextCite64,0.9760648581660512,0.6848484848484848,10
16,who played in the most world series games,WSS64,0.9737820933632074,0.8303030303030302,10
16,who played in the most world series games,ContextCite100,0.984267245907099,0.8181818181818182,10
16,who played in the most world series games,WSS100,0.9724775265027855,0.6848484848484848,10
16,who played in the most world series games,TMC5,0.9818376774294929,0.6121212121212121,10
16,who played in the most world series games,BetaShap (U)5,0.9561332825980647,0.6969696969696969,10
16,who played in the most world series games,TMC10,0.97680077059925,0.8303030303030302,10
16,who played in the most world series games,BetaShap (U)10,0.9541839562310356,0.8666666666666665,10
16,who played in the most world series games,TMC20,0.9867375559930915,0.8303030303030302,10
16,who played in the most world series games,BetaShap (U)20,0.9241322217888965,0.7939393939393938,10
16,who played in the most world series games,LOO,0.8247492718892657,0.28484848484848485,10
17,who sings i can't stop this feeling anymore,ContextCite32,0.8893168883920178,0.6242424242424242,10
17,who sings i can't stop this feeling anymore,WSS32,0.8764073223334659,0.8060606060606059,10
17,who sings i can't stop this feeling anymore,ContextCite64,0.9016370249581352,0.709090909090909,10
17,who sings i can't stop this feeling anymore,WSS64,0.9505491926886543,0.8181818181818182,10
17,who sings i can't stop this feeling anymore,ContextCite100,0.9518583866524984,0.8303030303030302,10
17,who sings i can't stop this feeling anymore,WSS100,0.9779877463505746,0.8909090909090909,10
17,who sings i can't stop this feeling anymore,TMC5,0.8517143386431804,0.6484848484848483,10
17,who sings i can't stop this feeling anymore,BetaShap (U)5,0.8668259019099315,0.6848484848484848,10
17,who sings i can't stop this feeling anymore,TMC10,0.8862729023531196,0.8060606060606059,10
17,who sings i can't stop this feeling anymore,BetaShap (U)10,0.8184419620770133,0.8545454545454544,10
17,who sings i can't stop this feeling anymore,TMC20,0.9101670919153861,0.8424242424242423,10
17,who sings i can't stop this feeling anymore,BetaShap (U)20,0.8401824749061761,0.7818181818181817,10
17,who sings i can't stop this feeling anymore,LOO,0.5827954614969826,0.5030303030303029,10
18,who is the month of may named after,ContextCite32,0.98861187410089,0.6969696969696969,10
18,who is the month of may named after,WSS32,0.9729519132815593,0.6484848484848483,10
18,who is the month of may named after,ContextCite64,0.9985223557886134,0.9393939393939393,10
18,who is the month of may named after,WSS64,0.9877232920186675,0.8181818181818182,10
18,who is the month of may named after,ContextCite100,0.997849884494418,0.8424242424242423,10
18,who is the month of may named after,WSS100,0.9983392931982802,0.9151515151515152,10
18,who is the month of may named after,TMC5,0.9894619846154684,0.8909090909090909,10
18,who is the month of may named after,BetaShap (U)5,0.9583378083140002,0.5878787878787878,10
18,who is the month of may named after,TMC10,0.9864724757548803,0.9030303030303028,10
18,who is the month of may named after,BetaShap (U)10,0.9228235886755093,0.7454545454545454,10
18,who is the month of may named after,TMC20,0.9925621735963367,0.9636363636363635,10
18,who is the month of may named after,BetaShap (U)20,0.9450493798898489,0.6727272727272726,10
18,who is the month of may named after,LOO,0.9765898813028023,0.6,10
19,who has the most petroleum in the world,ContextCite32,0.9357443828163252,0.8545454545454544,10
19,who has the most petroleum in the world,WSS32,0.9189922853705793,0.3939393939393939,10
19,who has the most petroleum in the world,ContextCite64,0.9721555135420337,0.8545454545454544,10
19,who has the most petroleum in the world,WSS64,0.976892462009484,0.7939393939393938,10
19,who has the most petroleum in the world,ContextCite100,0.9925699147349281,0.9151515151515152,10
19,who has the most petroleum in the world,WSS100,0.9852436055101669,0.5878787878787878,10
19,who has the most petroleum in the world,TMC5,0.9901685505888269,0.9636363636363635,10
19,who has the most petroleum in the world,BetaShap (U)5,0.9821062019918327,0.6242424242424242,10
19,who has the most petroleum in the world,TMC10,0.9585423893441218,0.8181818181818182,10
19,who has the most petroleum in the world,BetaShap (U)10,0.8976095299557852,0.6,10
19,who has the most petroleum in the world,TMC20,0.9884364389539345,0.9393939393939393,10
19,who has the most petroleum in the world,BetaShap (U)20,0.918789135817836,0.41818181818181815,10
19,who has the most petroleum in the world,LOO,0.9552403132620599,0.6242424242424242,10
20,who is the sister of for king and country,ContextCite32,0.9647537358673098,0.8424242424242423,10
20,who is the sister of for king and country,WSS32,0.9546982397787115,0.7696969696969697,10
20,who is the sister of for king and country,ContextCite64,0.987823747951122,0.8303030303030302,10
20,who is the sister of for king and country,WSS64,0.9746470294176346,0.8545454545454544,10
20,who is the sister of for king and country,ContextCite100,0.9931341502161339,0.9757575757575757,10
20,who is the sister of for king and country,WSS100,0.9822523459976545,0.6848484848484848,10
20,who is the sister of for king and country,TMC5,0.7463992089056629,0.7818181818181817,10
20,who is the sister of for king and country,BetaShap (U)5,0.5891663016928266,0.6242424242424242,10
20,who is the sister of for king and country,TMC10,0.9311457684142173,0.6969696969696969,10
20,who is the sister of for king and country,BetaShap (U)10,0.6469948945169518,0.6969696969696969,10
20,who is the sister of for king and country,TMC20,0.9469337546833344,0.8545454545454544,10
20,who is the sister of for king and country,BetaShap (U)20,0.7519592915810833,0.5636363636363636,10
20,who is the sister of for king and country,LOO,0.6125576384673876,0.6121212121212121,10
21,who developed the first periodic table with 8 columns,ContextCite32,0.9964238693893303,0.7212121212121211,10
21,who developed the first periodic table with 8 columns,WSS32,0.9904037558905655,0.5878787878787878,10
21,who developed the first periodic table with 8 columns,ContextCite64,0.997532052135867,0.7575757575757575,10
21,who developed the first periodic table with 8 columns,WSS64,0.9976981893494472,0.8303030303030302,10
21,who developed the first periodic table with 8 columns,ContextCite100,0.9975254527612184,0.7333333333333332,10
21,who developed the first periodic table with 8 columns,WSS100,0.9988096513245562,0.7939393939393938,10
21,who developed the first periodic table with 8 columns,TMC5,0.9926315380327979,0.7696969696969697,10
21,who developed the first periodic table with 8 columns,BetaShap (U)5,0.949749722732894,0.4666666666666666,10
21,who developed the first periodic table with 8 columns,TMC10,0.9959460746524963,0.8666666666666665,10
21,who developed the first periodic table with 8 columns,BetaShap (U)10,0.979370677763378,0.5030303030303029,10
21,who developed the first periodic table with 8 columns,TMC20,0.9961533329898988,0.8787878787878788,10
21,who developed the first periodic table with 8 columns,BetaShap (U)20,0.9873407911180916,0.5393939393939393,10
21,who developed the first periodic table with 8 columns,LOO,0.9950225338770953,0.6606060606060605,10
22,who plays skyler on lab rats elite force,ContextCite32,0.7760188914933129,0.7939393939393938,10
22,who plays skyler on lab rats elite force,WSS32,0.66847165716144,0.6484848484848483,10
22,who plays skyler on lab rats elite force,ContextCite64,0.8747208452002351,0.8909090909090909,10
22,who plays skyler on lab rats elite force,WSS64,0.8448176124817447,0.7696969696969697,10
22,who plays skyler on lab rats elite force,ContextCite100,0.9307711438908814,0.9272727272727272,10
22,who plays skyler on lab rats elite force,WSS100,0.9247233747264572,0.8424242424242423,10
22,who plays skyler on lab rats elite force,TMC5,0.7460103438738509,0.7696969696969697,10
22,who plays skyler on lab rats elite force,BetaShap (U)5,0.6199977262600362,0.5636363636363636,10
22,who plays skyler on lab rats elite force,TMC10,0.7698895610992259,0.7575757575757575,10
22,who plays skyler on lab rats elite force,BetaShap (U)10,0.5947690784621472,0.6848484848484848,10
22,who plays skyler on lab rats elite force,TMC20,0.8722483299084104,0.8787878787878788,10
22,who plays skyler on lab rats elite force,BetaShap (U)20,0.7016383456273545,0.6848484848484848,10
22,who plays skyler on lab rats elite force,LOO,0.7037487146238015,0.8787878787878788,10
23,when is season seven of game of thrones coming out,ContextCite32,0.9968033389520611,0.5030303030303029,10
23,when is season seven of game of thrones coming out,WSS32,0.9970551917467915,0.6121212121212121,10
23,when is season seven of game of thrones coming out,ContextCite64,0.9967752542315017,0.46200821319684915,10
23,when is season seven of game of thrones coming out,WSS64,0.9975515305325579,0.6606060606060605,10
23,when is season seven of game of thrones coming out,ContextCite100,0.997264123111084,0.5030303030303029,10
23,when is season seven of game of thrones coming out,WSS100,0.9978543860829806,0.6484848484848483,10
23,when is season seven of game of thrones coming out,TMC5,0.9948166723162084,0.2606060606060606,10
23,when is season seven of game of thrones coming out,BetaShap (U)5,0.955713050975076,0.5151515151515151,10
23,when is season seven of game of thrones coming out,TMC10,0.9969672381950916,0.5272727272727272,10
23,when is season seven of game of thrones coming out,BetaShap (U)10,0.9726698571038422,0.5878787878787878,10
23,when is season seven of game of thrones coming out,TMC20,0.9984268470740513,0.6242424242424242,10
23,when is season seven of game of thrones coming out,BetaShap (U)20,0.9743009002767511,0.7454545454545454,10
23,when is season seven of game of thrones coming out,LOO,0.9979613728213157,0.5636363636363636,10
24,who went home on rupaul's drag race season 10 episode 4,ContextCite32,0.9447190762340748,0.8909090909090909,10
24,who went home on rupaul's drag race season 10 episode 4,WSS32,0.9040659491907858,0.7454545454545454,10
24,who went home on rupaul's drag race season 10 episode 4,ContextCite64,0.9798657577704879,0.9515151515151514,10
24,who went home on rupaul's drag race season 10 episode 4,WSS64,0.9561310499214345,0.8303030303030302,10
24,who went home on rupaul's drag race season 10 episode 4,ContextCite100,0.9767216100947272,0.8909090909090909,10
24,who went home on rupaul's drag race season 10 episode 4,WSS100,0.9730447464364907,0.9272727272727272,10
24,who went home on rupaul's drag race season 10 episode 4,TMC5,0.9311385525100906,0.8787878787878788,10
24,who went home on rupaul's drag race season 10 episode 4,BetaShap (U)5,0.7550258814086339,0.8181818181818182,10
24,who went home on rupaul's drag race season 10 episode 4,TMC10,0.9815794185160023,0.9151515151515152,10
24,who went home on rupaul's drag race season 10 episode 4,BetaShap (U)10,0.815990126101668,0.8181818181818182,10
24,who went home on rupaul's drag race season 10 episode 4,TMC20,0.98731076441897,0.9515151515151514,10
