Question_Index,Query,Method,Pearson,Spearman,Num_Items
8,when does season 5 of bates motel come out,WSS32,0.9676499998202573,0.5714312110592608,10
8,when does season 5 of bates motel come out,ContextCite64,0.9624329290494313,0.5653521556224601,10
8,when does season 5 of bates motel come out,WSS64,0.9764992990299769,0.7598819296000807,10
8,when does season 5 of bates motel come out,ContextCite100,0.9899604649053521,0.7173285415424762,10
8,when does season 5 of bates motel come out,WSS100,0.9848366789874317,0.7598819296000807,10
8,when does season 5 of bates motel come out,TMC5,0.6892108161339485,0.8328305948416885,10
8,when does season 5 of bates motel come out,BetaShap (U)5,0.6930632427395086,0.7538028741632801,10
8,when does season 5 of bates motel come out,TMC10,0.9224416557083488,0.857146816588891,10
8,when does season 5 of bates motel come out,BetaShap (U)10,0.9732836643739844,0.8024353176576853,10
8,when does season 5 of bates motel come out,TMC20,0.9955167375149958,0.9361745372672995,10
8,when does season 5 of bates motel come out,BetaShap (U)20,0.8937137006813554,0.9118583155200968,10
8,when does season 5 of bates motel come out,LOO,0.960518346512919,0.6097560975609757,10
9,how many episodes are in series 7 game of thrones,ContextCite32,0.33607185460717337,0.10942299786241164,10
9,how many episodes are in series 7 game of thrones,WSS32,0.44744500809956256,0.37690143708164003,10
9,how many episodes are in series 7 game of thrones,ContextCite64,0.5582921315268705,0.2857156055296304,10
9,how many episodes are in series 7 game of thrones,WSS64,0.5694327852878567,0.43769199144964654,10
9,how many episodes are in series 7 game of thrones,ContextCite100,0.5373076387983691,0.4255338805760452,10
9,how many episodes are in series 7 game of thrones,WSS100,0.6010341113446802,0.5106406566912542,10
9,how many episodes are in series 7 game of thrones,TMC5,0.2676923196403264,0.2127669402880226,10
9,how many episodes are in series 7 game of thrones,BetaShap (U)5,0.2695187503808904,0.3282689935872349,10
9,how many episodes are in series 7 game of thrones,TMC10,0.3856438636328652,0.3586642707712381,10
9,how many episodes are in series 7 game of thrones,BetaShap (U)10,0.4653062279323678,0.47416632407045034,10
9,how many episodes are in series 7 game of thrones,TMC20,0.5404082922215583,0.5531940447488588,10
9,how many episodes are in series 7 game of thrones,BetaShap (U)20,0.44064249293185587,0.4498501023232478,10
9,how many episodes are in series 7 game of thrones,LOO,0.47058457193151526,0.1951219512195122,10
10,who is next in line to be the monarch of england,ContextCite32,0.998429053669369,0.7720400404736821,10
10,who is next in line to be the monarch of england,WSS32,0.9975113262356343,0.5106406566912542,10
10,who is next in line to be the monarch of england,ContextCite64,0.9996259395032181,0.9969650916353059,10
10,who is next in line to be the monarch of england,WSS64,0.9988509308870962,0.7538028741632801,10
10,who is next in line to be the monarch of england,ContextCite100,0.9990577526569789,0.9298780487804879,10
10,who is next in line to be the monarch of england,WSS100,0.9993862565035804,0.8875420937728943,10
10,who is next in line to be the monarch of england,TMC5,0.9872918723851325,0.8753839828992931,10
10,who is next in line to be the monarch of england,BetaShap (U)5,0.9402359237584186,0.705170430668875,10
10,who is next in line to be the monarch of england,TMC10,0.9879250461122706,0.6808542089216723,10
10,who is next in line to be the monarch of england,BetaShap (U)10,0.8894460610319269,0.6686960980480711,10
10,who is next in line to be the monarch of england,TMC20,0.9954197498035555,0.7538028741632801,10
10,who is next in line to be the monarch of england,BetaShap (U)20,0.9046988971051471,0.7294866524160775,10
10,who is next in line to be the monarch of england,LOO,0.9963986596185429,0.829268292682927,10
11,who is in charge of enforcing the pendleton act of 1883,ContextCite32,0.9334280178204901,0.790277206784084,10
11,who is in charge of enforcing the pendleton act of 1883,WSS32,0.9333780999619467,0.8997002046464956,10
11,who is in charge of enforcing the pendleton act of 1883,ContextCite64,0.9352273831390842,0.8145934285312865,10
11,who is in charge of enforcing the pendleton act of 1883,WSS64,0.9529332496377407,0.9422535927041001,10
11,who is in charge of enforcing the pendleton act of 1883,ContextCite100,0.9472767567616539,0.8814630383360937,10
11,who is in charge of enforcing the pendleton act of 1883,WSS100,0.9607956473723023,0.960490759014502,10
11,who is in charge of enforcing the pendleton act of 1883,TMC5,0.8865407932677614,0.9240164263936982,10
11,who is in charge of enforcing the pendleton act of 1883,BetaShap (U)5,0.8292165005023904,0.7173285415424762,10
11,who is in charge of enforcing the pendleton act of 1883,TMC10,0.9731578021550649,0.960490759014502,10
11,who is in charge of enforcing the pendleton act of 1883,BetaShap (U)10,0.812245939604111,0.6930123197952737,10
11,who is in charge of enforcing the pendleton act of 1883,TMC20,0.9871531535328103,0.9361745372672995,10
11,who is in charge of enforcing the pendleton act of 1883,BetaShap (U)20,0.8573723048609415,0.7416447632896789,10
11,who is in charge of enforcing the pendleton act of 1883,LOO,0.8614225063707017,0.7804878048780488,10
12,what is the name of latest version of android,ContextCite32,0.5656839899294092,0.6831060264388444,10
12,what is the name of latest version of android,WSS32,0.3818330164790949,0.7294866524160775,10
12,what is the name of latest version of android,ContextCite64,0.6189852531777996,0.6831060264388444,10
12,what is the name of latest version of android,WSS64,0.6124104621662854,0.8875420937728943,10
12,what is the name of latest version of android,ContextCite100,0.6052203269116282,0.7651948837197035,10
12,what is the name of latest version of android,WSS100,0.7310953491475093,0.9240164263936982,10
12,what is the name of latest version of android,TMC5,0.6619982906138923,0.705170430668875,10
12,what is the name of latest version of android,BetaShap (U)5,0.6728142656709633,0.6322217654272672,10
12,what is the name of latest version of android,TMC10,0.6651190040691788,0.8632258720256917,10
12,what is the name of latest version of android,BetaShap (U)10,0.5802735154311945,0.6200636545536659,10
12,what is the name of latest version of android,TMC20,0.7672944974830673,0.8145934285312865,10
12,what is the name of latest version of android,BetaShap (U)20,0.770271415070573,0.8024353176576853,10
12,what is the name of latest version of android,LOO,0.3215970544861483,0.5731707317073171,10
13,why was there so much interest in cuba both before and after the civil war,ContextCite32,0.9376404883414451,0.857146816588891,10
13,why was there so much interest in cuba both before and after the civil war,WSS32,0.9664905772381962,0.8145934285312865,10
13,why was there so much interest in cuba both before and after the civil war,ContextCite64,0.9526609742276272,0.9544117035777013,10
13,why was there so much interest in cuba both before and after the civil war,WSS64,0.9560346217487958,0.9118583155200968,10
13,why was there so much interest in cuba both before and after the civil war,ContextCite100,0.952000623739006,0.8753839828992931,10
13,why was there so much interest in cuba both before and after the civil war,WSS100,0.9941168226643248,0.9483326481409007,10
13,why was there so much interest in cuba both before and after the civil war,TMC5,0.8876373086789482,0.7538028741632801,10
13,why was there so much interest in cuba both before and after the civil war,BetaShap (U)5,0.9155072036573432,0.9118583155200968,10
13,why was there so much interest in cuba both before and after the civil war,TMC10,0.9542717719897426,0.857146816588891,10
13,why was there so much interest in cuba both before and after the civil war,BetaShap (U)10,0.8848194786420184,0.7538028741632801,10
13,why was there so much interest in cuba both before and after the civil war,TMC20,0.9841518646682981,0.9300954818304988,10
13,why was there so much interest in cuba both before and after the civil war,BetaShap (U)20,0.9139976265906516,0.7538028741632801,10
13,why was there so much interest in cuba both before and after the civil war,LOO,0.8185640656877969,0.8658536585365854,10
14,when did veterans day start being called veterans day,ContextCite32,0.9979280208083364,0.790277206784084,10
14,when did veterans day start being called veterans day,WSS32,0.9994644107749886,0.960490759014502,10
14,when did veterans day start being called veterans day,ContextCite64,0.9986532152252047,0.8510677611520904,10
14,when did veterans day start being called veterans day,WSS64,0.9991513653776046,0.9118583155200968,10
14,when did veterans day start being called veterans day,ContextCite100,0.9983680282413326,0.7963562622208846,10
14,when did veterans day start being called veterans day,WSS100,0.9989185719526669,0.857146816588891,10
14,when did veterans day start being called veterans day,TMC5,0.995265132337291,0.4559291577600484,10
14,when did veterans day start being called veterans day,BetaShap (U)5,0.9925370116037435,0.4620082131968491,10
14,when did veterans day start being called veterans day,TMC10,0.9974150283236846,0.6747751534848716,10
14,when did veterans day start being called veterans day,BetaShap (U)10,0.980982268687396,0.7781190959104828,10
14,when did veterans day start being called veterans day,TMC20,0.9991066558368312,0.790277206784084,10
14,when did veterans day start being called veterans day,BetaShap (U)20,0.9828721451185475,0.8024353176576853,10
14,when did veterans day start being called veterans day,LOO,0.9958600024272162,0.2804878048780488,10
15,when did big air snowboarding become an olympic sport,ContextCite32,0.7196749875515804,0.620798009891897,10
15,when did big air snowboarding become an olympic sport,WSS32,0.8787417766007949,0.7926976633148354,10
15,when did big air snowboarding become an olympic sport,ContextCite64,0.8976400205194455,0.8292837093139817,10
15,when did big air snowboarding become an olympic sport,WSS64,0.9358374068472076,0.8292837093139817,10
15,when did big air snowboarding become an olympic sport,ContextCite100,0.9297618860454321,0.8597720809799368,10
15,when did big air snowboarding become an olympic sport,WSS100,0.9551703904524527,0.8536744066467458,10
15,when did big air snowboarding become an olympic sport,TMC5,0.7980047341844179,0.6341581306518683,10
15,when did big air snowboarding become an olympic sport,BetaShap (U)5,0.7573533031609401,0.597572084652722,10
15,when did big air snowboarding become an olympic sport,TMC10,0.8640610062898536,0.7683069659820714,10
15,when did big air snowboarding become an olympic sport,BetaShap (U)10,0.6452583494412051,0.5122046439880474,10
15,when did big air snowboarding become an olympic sport,TMC20,0.8802055836164936,0.7683069659820714,10
15,when did big air snowboarding become an olympic sport,BetaShap (U)20,0.762484705009773,0.6280604563186774,10
15,when did big air snowboarding become an olympic sport,LOO,0.6570636561334064,0.8650306748466259,10
16,who played in the most world series games,ContextCite32,0.991116995606331,0.7781190959104828,10
16,who played in the most world series games,WSS32,0.9859268055276911,0.6565379871744698,10
16,who played in the most world series games,ContextCite64,0.9935266221503853,0.8206724839680872,10
16,who played in the most world series games,WSS64,0.9980681437781903,0.7538028741632801,10
16,who played in the most world series games,ContextCite100,0.9966443875474096,0.857146816588891,10
16,who played in the most world series games,WSS100,0.9977056298513544,0.7659609850368815,10
16,who played in the most world series games,TMC5,0.9950380762040475,0.8024353176576853,10
16,who played in the most world series games,BetaShap (U)5,0.8791911150403326,0.6686960980480711,10
16,who played in the most world series games,TMC10,0.992973833196519,0.857146816588891,10
16,who played in the most world series games,BetaShap (U)10,0.8386377154771574,0.7416447632896789,10
16,who played in the most world series games,TMC20,0.9942843702401867,0.9361745372672995,10
16,who played in the most world series games,BetaShap (U)20,0.8749070582376132,0.5957474328064633,10
16,who played in the most world series games,LOO,0.9798296195717645,0.08536585365853659,10
17,who sings i can't stop this feeling anymore,ContextCite32,0.9336477507976362,0.8510677611520904,10
17,who sings i can't stop this feeling anymore,WSS32,0.9450258267910764,0.8875420937728943,10
17,who sings i can't stop this feeling anymore,ContextCite64,0.9509321316088162,0.3890595479552414,10
17,who sings i can't stop this feeling anymore,WSS64,0.9715950905540153,0.8997002046464956,10
17,who sings i can't stop this feeling anymore,ContextCite100,0.9564654088555036,0.6139845991168652,10
17,who sings i can't stop this feeling anymore,WSS100,0.9825620918217443,0.960490759014502,10
17,who sings i can't stop this feeling anymore,TMC5,0.9638784350033706,0.857146816588891,10
17,who sings i can't stop this feeling anymore,BetaShap (U)5,0.9542325523393307,0.40121765882884264,10
17,who sings i can't stop this feeling anymore,TMC10,0.9262659250763392,0.8206724839680872,10
17,who sings i can't stop this feeling anymore,BetaShap (U)10,0.7115077382420566,0.3525852153344375,10
17,who sings i can't stop this feeling anymore,TMC20,0.9321958069639188,0.8814630383360937,10
17,who sings i can't stop this feeling anymore,BetaShap (U)20,0.7024296131520384,0.23100410659842455,10
17,who sings i can't stop this feeling anymore,LOO,0.43074149280425666,0.2804878048780488,10
18,who is the month of may named after,ContextCite32,0.972826680730803,0.8145934285312865,10
18,who is the month of may named after,WSS32,0.9563386020092627,0.8753839828992931,10
18,who is the month of may named after,ContextCite64,0.9950139369816181,0.9118583155200968,10
18,who is the month of may named after,WSS64,0.9828235456754923,0.7598819296000807,10
18,who is the month of may named after,ContextCite100,0.9955406748987974,0.8936211492096949,10
18,who is the month of may named after,WSS100,0.9963156444584167,0.960490759014502,10
18,who is the month of may named after,TMC5,0.8747384409677017,0.5775102664960614,10
18,who is the month of may named after,BetaShap (U)5,0.5152923261771643,0.4498501023232478,10
18,who is the month of may named after,TMC10,0.9634922506402555,0.7173285415424762,10
18,who is the month of may named after,BetaShap (U)10,0.7071679690284992,0.36474332620803873,10
18,who is the month of may named after,TMC20,0.9895155377129655,0.8206724839680872,10
18,who is the month of may named after,BetaShap (U)20,0.8691943654060881,0.49848254581765294,10
18,who is the month of may named after,LOO,0.9574989685893306,0.6097560975609757,10
19,who has the most petroleum in the world,ContextCite32,0.8119364388112759,0.3100318272768329,10
19,who has the most petroleum in the world,WSS32,0.930301200271324,0.5471149893120582,10
19,who has the most petroleum in the world,ContextCite64,0.9507671951425575,0.46808726863364974,10
19,who has the most petroleum in the world,WSS64,0.9575472585839861,0.857146816588891,10
19,who has the most petroleum in the world,ContextCite100,0.9799124882217162,0.6200636545536659,10
19,who has the most petroleum in the world,WSS100,0.9917915045909594,0.9665698144513026,10
19,who has the most petroleum in the world,TMC5,0.9003427260990327,0.5714312110592608,10
19,who has the most petroleum in the world,BetaShap (U)5,0.9307481662627557,0.6686960980480711,10
19,who has the most petroleum in the world,TMC10,0.8126169515741928,0.6808542089216723,10
19,who has the most petroleum in the world,BetaShap (U)10,0.6145669461517635,0.6200636545536659,10
19,who has the most petroleum in the world,TMC20,0.9239652553115634,0.6200636545536659,10
19,who has the most petroleum in the world,BetaShap (U)20,0.525342167913017,0.6200636545536659,10
19,who has the most petroleum in the world,LOO,0.7869532199367466,0.5000000000000001,10
20,who is the sister of for king and country,ContextCite32,0.8926597794532164,0.790277206784084,10
20,who is the sister of for king and country,WSS32,0.9190110068494215,0.5835893219328621,10
20,who is the sister of for king and country,ContextCite64,0.9537191273240266,0.4863244349440517,10
20,who is the sister of for king and country,WSS64,0.9644346063383895,0.6626170426112704,10
20,who is the sister of for king and country,ContextCite100,0.9822040955409257,0.7841981513472833,10
20,who is the sister of for king and country,WSS100,0.9820292107611893,0.7659609850368815,10
20,who is the sister of for king and country,TMC5,0.7722800855254461,0.8449887057152897,10
20,who is the sister of for king and country,BetaShap (U)5,0.7302220769490814,0.8145934285312865,10
20,who is the sister of for king and country,TMC10,0.9150153084080872,0.8267515394048879,10
20,who is the sister of for king and country,BetaShap (U)10,0.8201042975734489,0.705170430668875,10
20,who is the sister of for king and country,TMC20,0.9338934540356132,0.7659609850368815,10
20,who is the sister of for king and country,BetaShap (U)20,0.9260128201552487,0.790277206784084,10
20,who is the sister of for king and country,LOO,0.7126737852850871,0.4024390243902439,10
21,who developed the first periodic table with 8 columns,ContextCite32,0.6356990416553163,0.4863244349440517,10
21,who developed the first periodic table with 8 columns,WSS32,0.8313376590398389,0.601826488243264,10
21,who developed the first periodic table with 8 columns,ContextCite64,0.8440853801347644,0.7720400404736821,10
21,who developed the first periodic table with 8 columns,WSS64,0.9393033967698838,0.8936211492096949,10
21,who developed the first periodic table with 8 columns,ContextCite100,0.9682469946276318,0.8875420937728943,10
21,who developed the first periodic table with 8 columns,WSS100,0.9653630611377689,0.9240164263936982,10
21,who developed the first periodic table with 8 columns,TMC5,0.28731711443495034,0.09118583155200968,10
21,who developed the first periodic table with 8 columns,BetaShap (U)5,-0.33788942988108256,0.0,10
21,who developed the first periodic table with 8 columns,TMC10,0.31568903282870386,0.40121765882884264,10
21,who developed the first periodic table with 8 columns,BetaShap (U)10,0.06013359495035975,0.1580554413568168,10
21,who developed the first periodic table with 8 columns,TMC20,0.4813591510506798,0.4498501023232478,10
21,who developed the first periodic table with 8 columns,BetaShap (U)20,-0.11135511859301447,-0.1580554413568168,10
21,who developed the first periodic table with 8 columns,LOO,0.829525381012158,0.8902439024390244,10
22,who plays skyler on lab rats elite force,ContextCite32,0.7750439129324191,0.686933264358473,10
22,who plays skyler on lab rats elite force,WSS32,0.8492464680108294,0.8206724839680872,10
22,who plays skyler on lab rats elite force,ContextCite64,0.8416090187192503,0.7841981513472833,10
22,who plays skyler on lab rats elite force,WSS64,0.8102683467337572,0.6808542089216723,10
22,who plays skyler on lab rats elite force,ContextCite100,0.8336682337978483,0.8024353176576853,10
22,who plays skyler on lab rats elite force,WSS100,0.8012510005086991,0.7112494861056755,10
22,who plays skyler on lab rats elite force,TMC5,0.8466377559062233,0.8814630383360937,10
22,who plays skyler on lab rats elite force,BetaShap (U)5,0.8656729657902367,0.9118583155200968,10
22,who plays skyler on lab rats elite force,TMC10,0.8460085925017028,0.8206724839680872,10
22,who plays skyler on lab rats elite force,BetaShap (U)10,0.7687388441010217,0.8389096502784892,10
22,who plays skyler on lab rats elite force,TMC20,0.8914593648771225,0.8997002046464956,10
22,who plays skyler on lab rats elite force,BetaShap (U)20,0.7859934466386815,0.790277206784084,10
22,who plays skyler on lab rats elite force,LOO,0.6421092659491351,0.6585365853658538,10
23,when is season seven of game of thrones coming out,ContextCite32,0.7758909956228621,0.7926829268292683,10
23,when is season seven of game of thrones coming out,WSS32,0.7762764351737836,0.8875420937728943,10
23,when is season seven of game of thrones coming out,ContextCite64,0.5801429059165962,0.5835893219328621,10
23,when is season seven of game of thrones coming out,WSS64,0.9438882899924934,0.9848069807617046,10
23,when is season seven of game of thrones coming out,ContextCite100,0.7339753802599904,0.7743902439024392,10
23,when is season seven of game of thrones coming out,WSS100,0.8694540786345593,0.9118583155200968,10
23,when is season seven of game of thrones coming out,TMC5,0.44797074367977885,0.601826488243264,10
23,when is season seven of game of thrones coming out,BetaShap (U)5,-0.4773031862636082,-0.20668788485122197,10
23,when is season seven of game of thrones coming out,TMC10,0.548806803262289,0.6322217654272672,10
23,when is season seven of game of thrones coming out,BetaShap (U)10,0.07147618694892716,-0.06079055436800646,10
23,when is season seven of game of thrones coming out,TMC20,0.5685782051084122,0.4863244349440517,10
23,when is season seven of game of thrones coming out,BetaShap (U)20,-0.1504112913340326,-0.43769199144964654,10
23,when is season seven of game of thrones coming out,LOO,0.14955823547113783,0.34146341463414637,10
24,who went home on rupaul's drag race season 10 episode 4,ContextCite32,0.7963680505249965,0.6079055436800646,10
24,who went home on rupaul's drag race season 10 episode 4,WSS32,0.6043552789528666,0.5471149893120582,10
24,who went home on rupaul's drag race season 10 episode 4,ContextCite64,0.8157408694733881,0.6626170426112704,10
24,who went home on rupaul's drag race season 10 episode 4,WSS64,0.8606077663629477,0.5835893219328621,10
24,who went home on rupaul's drag race season 10 episode 4,ContextCite100,0.8575383310892265,0.6261427099904665,10
24,who went home on rupaul's drag race season 10 episode 4,WSS100,0.872009766562696,0.7112494861056755,10
24,who went home on rupaul's drag race season 10 episode 4,TMC5,0.8285887010865998,0.7720400404736821,10
24,who went home on rupaul's drag race season 10 episode 4,BetaShap (U)5,0.6179060430794567,0.5592731001856595,10
24,who went home on rupaul's drag race season 10 episode 4,TMC10,0.9856107623574573,0.8389096502784892,10
24,who went home on rupaul's drag race season 10 episode 4,BetaShap (U)10,0.5656239794188977,0.705170430668875,10
24,who went home on rupaul's drag race season 10 episode 4,TMC20,0.9672447757535989,0.9361745372672995,10
