Question_Index,Query,Method,Pearson,Spearman,Num_Items
5,List markers for autophagy.,WSS100,0.8739568133151809,0.9166666666666666,9
5,List markers for autophagy.,TMC64,0.9817024704616546,0.9833333333333333,9
5,List markers for autophagy.,BetaShap (U)64,0.8286079151365208,0.9500000000000001,9
5,List markers for autophagy.,TMC100,0.9733123720461907,0.9833333333333333,9
5,List markers for autophagy.,BetaShap (U)100,0.8231155262342218,0.9333333333333332,9
5,List markers for autophagy.,LOO,0.7217875505126925,0.6666666666666667,9
6,Can a circRNA be translated into protein?,ContextCite32,0.9987911621601266,0.9166666666666666,9
6,Can a circRNA be translated into protein?,WSS32,0.9988005478446723,0.9166666666666666,9
6,Can a circRNA be translated into protein?,ContextCite64,0.9992260687075103,0.9666666666666667,9
6,Can a circRNA be translated into protein?,WSS64,0.9993294794073966,0.9833333333333333,9
6,Can a circRNA be translated into protein?,ContextCite100,0.9994234748808597,0.9333333333333332,9
6,Can a circRNA be translated into protein?,WSS100,0.999444779931536,0.9500000000000001,9
6,Can a circRNA be translated into protein?,TMC64,0.9998842783757149,0.9166666666666666,9
6,Can a circRNA be translated into protein?,BetaShap (U)64,0.9988793445330691,0.9,9
6,Can a circRNA be translated into protein?,TMC100,0.9998851980781586,0.9333333333333332,9
6,Can a circRNA be translated into protein?,BetaShap (U)100,0.9991557737097443,0.9,9
6,Can a circRNA be translated into protein?,LOO,0.9990502522170751,0.7333333333333334,9
7,"There is no drug available to prevent HIV infection, Pre-exposure prophylaxis (PrEP), yes or no?",ContextCite32,0.9988393169190102,0.7666666666666667,9
7,"There is no drug available to prevent HIV infection, Pre-exposure prophylaxis (PrEP), yes or no?",WSS32,0.9988126899002501,0.7666666666666667,9
7,"There is no drug available to prevent HIV infection, Pre-exposure prophylaxis (PrEP), yes or no?",ContextCite64,0.9995899758276466,0.6666666666666667,9
7,"There is no drug available to prevent HIV infection, Pre-exposure prophylaxis (PrEP), yes or no?",WSS64,0.9996079749180444,0.6666666666666667,9
7,"There is no drug available to prevent HIV infection, Pre-exposure prophylaxis (PrEP), yes or no?",ContextCite100,0.9995422608443509,0.6333333333333333,9
7,"There is no drug available to prevent HIV infection, Pre-exposure prophylaxis (PrEP), yes or no?",WSS100,0.9996150548309178,0.6166666666666666,9
7,"There is no drug available to prevent HIV infection, Pre-exposure prophylaxis (PrEP), yes or no?",TMC64,0.9995125662377491,0.9833333333333333,9
7,"There is no drug available to prevent HIV infection, Pre-exposure prophylaxis (PrEP), yes or no?",BetaShap (U)64,0.9960337248558987,0.6833333333333333,9
7,"There is no drug available to prevent HIV infection, Pre-exposure prophylaxis (PrEP), yes or no?",TMC100,0.999656099580215,0.9500000000000001,9
7,"There is no drug available to prevent HIV infection, Pre-exposure prophylaxis (PrEP), yes or no?",BetaShap (U)100,0.9959826255002737,0.65,9
7,"There is no drug available to prevent HIV infection, Pre-exposure prophylaxis (PrEP), yes or no?",LOO,0.995489205119548,0.5,9
8,What is Hemophilic Pseudotumor?,ContextCite32,0.9938635072169693,0.9666666666666667,9
8,What is Hemophilic Pseudotumor?,WSS32,0.9935250144431861,0.9666666666666667,9
8,What is Hemophilic Pseudotumor?,ContextCite64,0.9982857402348901,0.9666666666666667,9
8,What is Hemophilic Pseudotumor?,WSS64,0.9980869666143619,0.9833333333333333,9
8,What is Hemophilic Pseudotumor?,ContextCite100,0.9956329045304431,0.9833333333333333,9
8,What is Hemophilic Pseudotumor?,WSS100,0.9964965669660661,0.9666666666666667,9
8,What is Hemophilic Pseudotumor?,TMC64,0.9996150485163813,1.0,9
8,What is Hemophilic Pseudotumor?,BetaShap (U)64,0.994534225218016,1.0,9
8,What is Hemophilic Pseudotumor?,TMC100,0.9994526900007129,0.9833333333333333,9
8,What is Hemophilic Pseudotumor?,BetaShap (U)100,0.9961523821936408,1.0,9
8,What is Hemophilic Pseudotumor?,LOO,0.9247634543064897,0.9333333333333332,9
9,What are the targets of avapritinib?,ContextCite32,0.9080549522036974,0.7833333333333333,9
9,What are the targets of avapritinib?,WSS32,0.8909320194384891,0.7666666666666667,9
9,What are the targets of avapritinib?,ContextCite64,0.9632084581472535,0.9833333333333333,9
9,What are the targets of avapritinib?,WSS64,0.9605964734829626,0.8833333333333333,9
9,What are the targets of avapritinib?,ContextCite100,0.9679818371873057,0.9833333333333333,9
9,What are the targets of avapritinib?,WSS100,0.9642324716251511,0.8666666666666667,9
9,What are the targets of avapritinib?,TMC64,0.882869017244097,0.9500000000000001,9
9,What are the targets of avapritinib?,BetaShap (U)64,0.9267403259211517,0.8499999999999999,9
9,What are the targets of avapritinib?,TMC100,0.9023464139622075,0.9166666666666666,9
9,What are the targets of avapritinib?,BetaShap (U)100,0.8805196459213623,0.7666666666666667,9
9,What are the targets of avapritinib?,LOO,0.5843078650163605,0.26666666666666666,9
10,What is the function of Circular RNA (circRNA)?,ContextCite32,0.9818597593968936,0.8333333333333333,9
10,What is the function of Circular RNA (circRNA)?,WSS32,0.981015230273547,0.8333333333333333,9
10,What is the function of Circular RNA (circRNA)?,ContextCite64,0.9848747074882784,0.8499999999999999,9
10,What is the function of Circular RNA (circRNA)?,WSS64,0.9863440239100235,0.8499999999999999,9
10,What is the function of Circular RNA (circRNA)?,ContextCite100,0.9933636994683112,0.9666666666666667,9
10,What is the function of Circular RNA (circRNA)?,WSS100,0.9939813801015137,0.9166666666666666,9
10,What is the function of Circular RNA (circRNA)?,TMC64,0.9959593831789785,0.9333333333333332,9
10,What is the function of Circular RNA (circRNA)?,BetaShap (U)64,0.9933449934792431,0.9166666666666666,9
10,What is the function of Circular RNA (circRNA)?,TMC100,0.997376005603653,0.9333333333333332,9
10,What is the function of Circular RNA (circRNA)?,BetaShap (U)100,0.9889348868517333,0.8499999999999999,9
10,What is the function of Circular RNA (circRNA)?,LOO,0.9560512048276847,0.7833333333333333,9
11,Where is X-ray free electron laser used?,ContextCite32,0.7863272672538478,0.7333333333333334,9
11,Where is X-ray free electron laser used?,WSS32,0.7886481145518005,0.7333333333333334,9
11,Where is X-ray free electron laser used?,ContextCite64,0.9163754687047343,0.7999999999999999,9
11,Where is X-ray free electron laser used?,WSS64,0.9262327961480766,0.8833333333333333,9
11,Where is X-ray free electron laser used?,ContextCite100,0.9490429198307987,0.8833333333333333,9
11,Where is X-ray free electron laser used?,WSS100,0.9550400447628002,0.8833333333333333,9
11,Where is X-ray free electron laser used?,TMC64,0.9767569125852913,0.9333333333333332,9
11,Where is X-ray free electron laser used?,BetaShap (U)64,0.8512697928269484,0.7833333333333333,9
11,Where is X-ray free electron laser used?,TMC100,0.982952486323976,0.9666666666666667,9
11,Where is X-ray free electron laser used?,BetaShap (U)100,0.8817945783711401,0.8666666666666667,9
11,Where is X-ray free electron laser used?,LOO,0.9009047256700242,0.8166666666666667,9
12,What is holoprosencephaly?,ContextCite32,0.9929451753294615,0.9833333333333333,9
12,What is holoprosencephaly?,WSS32,0.9936272437425953,0.9833333333333333,9
12,What is holoprosencephaly?,ContextCite64,0.9946430644365793,0.9833333333333333,9
12,What is holoprosencephaly?,WSS64,0.9950684057215938,0.9833333333333333,9
12,What is holoprosencephaly?,ContextCite100,0.98730643262652,0.9166666666666666,9
12,What is holoprosencephaly?,WSS100,0.9879279864441024,0.9166666666666666,9
12,What is holoprosencephaly?,TMC64,0.994416808355689,1.0,9
12,What is holoprosencephaly?,BetaShap (U)64,0.9616132363641952,1.0,9
12,What is holoprosencephaly?,TMC100,0.9954191737842261,1.0,9
12,What is holoprosencephaly?,BetaShap (U)100,0.9732873405370953,1.0,9
12,What is holoprosencephaly?,LOO,0.9118937884474939,0.8166666666666667,9
13,What is Pseudomelanosis duodeni?,ContextCite32,0.9898847139266771,0.8333333333333333,9
13,What is Pseudomelanosis duodeni?,WSS32,0.9889022990242489,0.7999999999999999,9
13,What is Pseudomelanosis duodeni?,ContextCite64,0.9945561710765373,0.9166666666666666,9
13,What is Pseudomelanosis duodeni?,WSS64,0.9936889184048396,0.9166666666666666,9
13,What is Pseudomelanosis duodeni?,ContextCite100,0.9962533310166538,0.8833333333333333,9
13,What is Pseudomelanosis duodeni?,WSS100,0.9964523999593369,0.9333333333333332,9
13,What is Pseudomelanosis duodeni?,TMC64,0.9992544418535791,0.9833333333333333,9
13,What is Pseudomelanosis duodeni?,BetaShap (U)64,0.9834251580048975,0.9666666666666667,9
13,What is Pseudomelanosis duodeni?,TMC100,0.9989660255488434,0.9833333333333333,9
13,What is Pseudomelanosis duodeni?,BetaShap (U)100,0.9736479893393525,0.9833333333333333,9
13,What is Pseudomelanosis duodeni?,LOO,0.9767469110102219,0.4666666666666666,9
14,What is the multisystem inflammatory syndrome in children (MIS-C) associated with COVID-19?,ContextCite32,0.9947326106041,0.9833333333333333,9
14,What is the multisystem inflammatory syndrome in children (MIS-C) associated with COVID-19?,WSS32,0.9947774794478144,0.9833333333333333,9
14,What is the multisystem inflammatory syndrome in children (MIS-C) associated with COVID-19?,ContextCite64,0.9996380165887675,0.9500000000000001,9
14,What is the multisystem inflammatory syndrome in children (MIS-C) associated with COVID-19?,WSS64,0.9997268958813242,0.9500000000000001,9
14,What is the multisystem inflammatory syndrome in children (MIS-C) associated with COVID-19?,ContextCite100,0.9997167718086974,0.9666666666666667,9
14,What is the multisystem inflammatory syndrome in children (MIS-C) associated with COVID-19?,WSS100,0.9997733713809613,1.0,9
14,What is the multisystem inflammatory syndrome in children (MIS-C) associated with COVID-19?,TMC64,0.9997752611158481,1.0,9
14,What is the multisystem inflammatory syndrome in children (MIS-C) associated with COVID-19?,BetaShap (U)64,0.9957096374432798,0.9500000000000001,9
14,What is the multisystem inflammatory syndrome in children (MIS-C) associated with COVID-19?,TMC100,0.9998039264149736,1.0,9
14,What is the multisystem inflammatory syndrome in children (MIS-C) associated with COVID-19?,BetaShap (U)100,0.9963175989524159,0.8166666666666667,9
14,What is the multisystem inflammatory syndrome in children (MIS-C) associated with COVID-19?,LOO,0.9951075421263853,0.6,9
15,Which are the enzymes involved in the control of tubulin acetylation?,ContextCite32,0.9332790890112566,0.8333333333333333,9
15,Which are the enzymes involved in the control of tubulin acetylation?,WSS32,0.9357487097757157,0.8333333333333333,9
15,Which are the enzymes involved in the control of tubulin acetylation?,ContextCite64,0.9709907445950655,0.9166666666666666,9
15,Which are the enzymes involved in the control of tubulin acetylation?,WSS64,0.9645068464039517,0.8666666666666667,9
15,Which are the enzymes involved in the control of tubulin acetylation?,ContextCite100,0.9927398229957085,0.8333333333333333,9
15,Which are the enzymes involved in the control of tubulin acetylation?,WSS100,0.9900373312512479,0.8166666666666667,9
15,Which are the enzymes involved in the control of tubulin acetylation?,TMC64,0.996956159037071,0.9833333333333333,9
15,Which are the enzymes involved in the control of tubulin acetylation?,BetaShap (U)64,0.9726079719635051,0.9833333333333333,9
15,Which are the enzymes involved in the control of tubulin acetylation?,TMC100,0.9980618525697642,0.9833333333333333,9
15,Which are the enzymes involved in the control of tubulin acetylation?,BetaShap (U)100,0.9768996159750757,0.9833333333333333,9
15,Which are the enzymes involved in the control of tubulin acetylation?,LOO,0.9305667138448701,0.5499999999999999,9
16,Is Growth factor independence 1b (GFI1B) important for hematopoiesis?,ContextCite32,0.9048839087178446,0.8499999999999999,9
16,Is Growth factor independence 1b (GFI1B) important for hematopoiesis?,WSS32,0.9071757772711326,0.8499999999999999,9
16,Is Growth factor independence 1b (GFI1B) important for hematopoiesis?,ContextCite64,0.9733686630669142,0.9666666666666667,9
16,Is Growth factor independence 1b (GFI1B) important for hematopoiesis?,WSS64,0.9758209305315919,0.9666666666666667,9
16,Is Growth factor independence 1b (GFI1B) important for hematopoiesis?,ContextCite100,0.968728369402487,0.9666666666666667,9
16,Is Growth factor independence 1b (GFI1B) important for hematopoiesis?,WSS100,0.9694240739985911,0.9666666666666667,9
16,Is Growth factor independence 1b (GFI1B) important for hematopoiesis?,TMC64,0.9917055338748116,1.0,9
16,Is Growth factor independence 1b (GFI1B) important for hematopoiesis?,BetaShap (U)64,0.8617771219485899,0.8333333333333333,9
16,Is Growth factor independence 1b (GFI1B) important for hematopoiesis?,TMC100,0.9926422151822304,1.0,9
16,Is Growth factor independence 1b (GFI1B) important for hematopoiesis?,BetaShap (U)100,0.850794692391203,0.8333333333333333,9
16,Is Growth factor independence 1b (GFI1B) important for hematopoiesis?,LOO,0.8216299903286728,0.7999999999999999,9
17,What is measured through the NOMe-Seq methodology?,ContextCite32,0.9988136144494691,0.7833333333333333,9
17,What is measured through the NOMe-Seq methodology?,WSS32,0.9988986838238761,0.8333333333333333,9
17,What is measured through the NOMe-Seq methodology?,ContextCite64,0.9993109468531107,0.8333333333333333,9
17,What is measured through the NOMe-Seq methodology?,WSS64,0.9994483723479104,0.8833333333333333,9
17,What is measured through the NOMe-Seq methodology?,ContextCite100,0.9989398754870589,0.8333333333333333,9
17,What is measured through the NOMe-Seq methodology?,WSS100,0.9991223309742125,0.8499999999999999,9
17,What is measured through the NOMe-Seq methodology?,TMC64,0.9997400449638905,0.9666666666666667,9
17,What is measured through the NOMe-Seq methodology?,BetaShap (U)64,0.9951884934368851,0.9500000000000001,9
17,What is measured through the NOMe-Seq methodology?,TMC100,0.9997812686828919,0.9666666666666667,9
17,What is measured through the NOMe-Seq methodology?,BetaShap (U)100,0.9959616072766974,0.9333333333333332,9
17,What is measured through the NOMe-Seq methodology?,LOO,0.9979268532978164,0.6833333333333333,9
18,What is known about the Digit Ratio (2D:4D) cancer?,ContextCite32,0.8602108683149977,0.7999999999999999,9
18,What is known about the Digit Ratio (2D:4D) cancer?,WSS32,0.8585763081212352,0.7999999999999999,9
18,What is known about the Digit Ratio (2D:4D) cancer?,ContextCite64,0.9811937545111792,0.9833333333333333,9
18,What is known about the Digit Ratio (2D:4D) cancer?,WSS64,0.9794216655504818,0.9833333333333333,9
18,What is known about the Digit Ratio (2D:4D) cancer?,ContextCite100,0.9926607083936309,0.9833333333333333,9
18,What is known about the Digit Ratio (2D:4D) cancer?,WSS100,0.9912515960048983,0.9833333333333333,9
18,What is known about the Digit Ratio (2D:4D) cancer?,TMC64,0.9942070124752622,0.9833333333333333,9
18,What is known about the Digit Ratio (2D:4D) cancer?,BetaShap (U)64,0.941894714645715,0.9333333333333332,9
18,What is known about the Digit Ratio (2D:4D) cancer?,TMC100,0.9932311717898109,1.0,9
18,What is known about the Digit Ratio (2D:4D) cancer?,BetaShap (U)100,0.9238000570366345,0.9833333333333333,9
18,What is known about the Digit Ratio (2D:4D) cancer?,LOO,0.9425155778464791,0.9333333333333332,9
19,How does Rif1 regulate DNA replication?,ContextCite32,0.9948286169378943,0.9500000000000001,9
19,How does Rif1 regulate DNA replication?,WSS32,0.9948531225469048,0.9833333333333333,9
19,How does Rif1 regulate DNA replication?,ContextCite64,0.998576174554133,1.0,9
19,How does Rif1 regulate DNA replication?,WSS64,0.998213112621267,0.9833333333333333,9
19,How does Rif1 regulate DNA replication?,ContextCite100,0.9988418812737919,1.0,9
19,How does Rif1 regulate DNA replication?,WSS100,0.9988453952305605,1.0,9
19,How does Rif1 regulate DNA replication?,TMC64,0.9995684660976787,1.0,9
19,How does Rif1 regulate DNA replication?,BetaShap (U)64,0.9962314611554082,0.9500000000000001,9
19,How does Rif1 regulate DNA replication?,TMC100,0.9995379285732005,1.0,9
19,How does Rif1 regulate DNA replication?,BetaShap (U)100,0.9972991486579964,0.9666666666666667,9
19,How does Rif1 regulate DNA replication?,LOO,0.9909404957467501,0.8333333333333333,9
20,Summarize the function of DEAH helicase DHX36 and its role in G-quadruplex-dependent processes.,ContextCite32,0.9922585681732123,1.0,9
20,Summarize the function of DEAH helicase DHX36 and its role in G-quadruplex-dependent processes.,WSS32,0.9921417331948269,1.0,9
20,Summarize the function of DEAH helicase DHX36 and its role in G-quadruplex-dependent processes.,ContextCite64,0.9976215473766489,1.0,9
20,Summarize the function of DEAH helicase DHX36 and its role in G-quadruplex-dependent processes.,WSS64,0.997635313481262,1.0,9
20,Summarize the function of DEAH helicase DHX36 and its role in G-quadruplex-dependent processes.,ContextCite100,0.9986510699707855,1.0,9
20,Summarize the function of DEAH helicase DHX36 and its role in G-quadruplex-dependent processes.,WSS100,0.9987475138254795,1.0,9
20,Summarize the function of DEAH helicase DHX36 and its role in G-quadruplex-dependent processes.,TMC64,0.9979815566892238,0.9500000000000001,9
20,Summarize the function of DEAH helicase DHX36 and its role in G-quadruplex-dependent processes.,BetaShap (U)64,0.9846473077148591,0.9333333333333332,9
20,Summarize the function of DEAH helicase DHX36 and its role in G-quadruplex-dependent processes.,TMC100,0.9989238428595025,1.0,9
20,Summarize the function of DEAH helicase DHX36 and its role in G-quadruplex-dependent processes.,BetaShap (U)100,0.9793139556679817,0.8499999999999999,9
20,Summarize the function of DEAH helicase DHX36 and its role in G-quadruplex-dependent processes.,LOO,0.9933788743121155,0.9666666666666667,9
21,What is the Drosophila melanogaster Groucho protein?,ContextCite32,0.9823149024051637,0.5666666666666667,9
21,What is the Drosophila melanogaster Groucho protein?,WSS32,0.9828894021208149,0.5666666666666667,9
21,What is the Drosophila melanogaster Groucho protein?,ContextCite64,0.9950129008627852,0.8499999999999999,9
21,What is the Drosophila melanogaster Groucho protein?,WSS64,0.9961376659514619,0.8499999999999999,9
21,What is the Drosophila melanogaster Groucho protein?,ContextCite100,0.995498891993277,0.7999999999999999,9
21,What is the Drosophila melanogaster Groucho protein?,WSS100,0.9965140098543008,0.7999999999999999,9
21,What is the Drosophila melanogaster Groucho protein?,TMC64,0.9976596445466169,0.9166666666666666,9
21,What is the Drosophila melanogaster Groucho protein?,BetaShap (U)64,0.9808183263341607,0.7333333333333334,9
21,What is the Drosophila melanogaster Groucho protein?,TMC100,0.9983281026961021,0.8666666666666667,9
21,What is the Drosophila melanogaster Groucho protein?,BetaShap (U)100,0.9824740560155124,0.6666666666666667,9
21,What is the Drosophila melanogaster Groucho protein?,LOO,0.9948539181419678,0.6833333333333333,9
22,Please list the drugs associated with Drug-Induced Hypophosphatemia.,ContextCite32,0.9959492548065336,0.7666666666666667,9
22,Please list the drugs associated with Drug-Induced Hypophosphatemia.,WSS32,0.995692773872618,0.7666666666666667,9
22,Please list the drugs associated with Drug-Induced Hypophosphatemia.,ContextCite64,0.9987437825821355,0.9833333333333333,9
22,Please list the drugs associated with Drug-Induced Hypophosphatemia.,WSS64,0.9989669702824197,0.9833333333333333,9
22,Please list the drugs associated with Drug-Induced Hypophosphatemia.,ContextCite100,0.9985388173970144,0.9833333333333333,9
22,Please list the drugs associated with Drug-Induced Hypophosphatemia.,WSS100,0.9991072294561024,1.0,9
22,Please list the drugs associated with Drug-Induced Hypophosphatemia.,TMC64,0.9999044208024089,1.0,9
22,Please list the drugs associated with Drug-Induced Hypophosphatemia.,BetaShap (U)64,0.9972272233451546,0.9833333333333333,9
22,Please list the drugs associated with Drug-Induced Hypophosphatemia.,TMC100,0.9998958034901932,1.0,9
22,Please list the drugs associated with Drug-Induced Hypophosphatemia.,BetaShap (U)100,0.9958897824103367,0.9833333333333333,9
22,Please list the drugs associated with Drug-Induced Hypophosphatemia.,LOO,0.9972285616721013,0.9,9
23,Is H4K20 methylation associated with DNA replication?,ContextCite32,0.5073031649657531,0.6666666666666667,9
23,Is H4K20 methylation associated with DNA replication?,WSS32,0.528613732580012,0.6166666666666666,9
23,Is H4K20 methylation associated with DNA replication?,ContextCite64,0.6216985470065118,0.7333333333333334,9
23,Is H4K20 methylation associated with DNA replication?,WSS64,0.6614814004841529,0.7666666666666667,9
23,Is H4K20 methylation associated with DNA replication?,ContextCite100,0.7374663735231002,0.8666666666666667,9
23,Is H4K20 methylation associated with DNA replication?,WSS100,0.781355832055894,0.9,9
23,Is H4K20 methylation associated with DNA replication?,TMC64,0.9447059491878635,0.9500000000000001,9
23,Is H4K20 methylation associated with DNA replication?,BetaShap (U)64,0.9927996603181345,1.0,9
23,Is H4K20 methylation associated with DNA replication?,TMC100,0.9576711895678195,0.9833333333333333,9
23,Is H4K20 methylation associated with DNA replication?,BetaShap (U)100,0.9409138753492244,0.8833333333333333,9
23,Is H4K20 methylation associated with DNA replication?,LOO,0.6583496312022725,0.7,9
24,Between which types of DNA bases are mutational biases introduced due to directional mutation pressure?,ContextCite32,0.998780594217407,0.9833333333333333,9
24,Between which types of DNA bases are mutational biases introduced due to directional mutation pressure?,WSS32,0.9987286619287796,0.9666666666666667,9
24,Between which types of DNA bases are mutational biases introduced due to directional mutation pressure?,ContextCite64,0.999619665223082,1.0,9
24,Between which types of DNA bases are mutational biases introduced due to directional mutation pressure?,WSS64,0.999571334493977,1.0,9
24,Between which types of DNA bases are mutational biases introduced due to directional mutation pressure?,ContextCite100,0.9997234981020273,0.9500000000000001,9
24,Between which types of DNA bases are mutational biases introduced due to directional mutation pressure?,WSS100,0.9998568259789397,1.0,9
24,Between which types of DNA bases are mutational biases introduced due to directional mutation pressure?,TMC64,0.99958776873765,1.0,9
24,Between which types of DNA bases are mutational biases introduced due to directional mutation pressure?,BetaShap (U)64,0.9990122336730939,0.9500000000000001,9
24,Between which types of DNA bases are mutational biases introduced due to directional mutation pressure?,TMC100,0.9997463218087781,1.0,9
24,Between which types of DNA bases are mutational biases introduced due to directional mutation pressure?,BetaShap (U)100,0.9990368389193212,0.9833333333333333,9
24,Between which types of DNA bases are mutational biases introduced due to directional mutation pressure?,LOO,0.9962912673443867,0.9,9
25,Which genes are associated with autosomal dominant Charcot-Marie-Tooth?,ContextCite32,0.9822930484524823,0.7999999999999999,9
25,Which genes are associated with autosomal dominant Charcot-Marie-Tooth?,WSS32,0.9811405215472653,0.7999999999999999,9
25,Which genes are associated with autosomal dominant Charcot-Marie-Tooth?,ContextCite64,0.9946847125548786,0.8666666666666667,9
25,Which genes are associated with autosomal dominant Charcot-Marie-Tooth?,WSS64,0.9960650480273261,0.8666666666666667,9
25,Which genes are associated with autosomal dominant Charcot-Marie-Tooth?,ContextCite100,0.996683690328401,0.8499999999999999,9
25,Which genes are associated with autosomal dominant Charcot-Marie-Tooth?,WSS100,0.9974575601667363,0.9,9
