Question_Index,Query,Method,Pearson,Spearman,Num_Items
16,Is Growth factor independence 1b (GFI1B) important for hematopoiesis?,WSS64,0.7920120540914798,0.8181818181818182,10
16,Is Growth factor independence 1b (GFI1B) important for hematopoiesis?,ContextCite100,0.897878540749367,0.9272727272727272,10
16,Is Growth factor independence 1b (GFI1B) important for hematopoiesis?,WSS100,0.8899075512276073,0.8787878787878788,10
16,Is Growth factor independence 1b (GFI1B) important for hematopoiesis?,TMC32,0.9305851365109908,0.9393939393939393,10
16,Is Growth factor independence 1b (GFI1B) important for hematopoiesis?,BetaShap (U)32,0.9273783956461616,0.9515151515151514,10
16,Is Growth factor independence 1b (GFI1B) important for hematopoiesis?,TMC64,0.9347297165966475,0.9393939393939393,10
16,Is Growth factor independence 1b (GFI1B) important for hematopoiesis?,BetaShap (U)64,0.9476527633576604,0.9030303030303028,10
16,Is Growth factor independence 1b (GFI1B) important for hematopoiesis?,TMC100,0.9729357714140453,0.9393939393939393,10
16,Is Growth factor independence 1b (GFI1B) important for hematopoiesis?,BetaShap (U)100,0.9572125626317035,0.9151515151515152,10
16,Is Growth factor independence 1b (GFI1B) important for hematopoiesis?,LOO,0.5052616849086846,0.34545454545454546,10
17,What is measured through the NOMe-Seq methodology?,ContextCite32,0.9926930699448089,0.6121212121212121,10
17,What is measured through the NOMe-Seq methodology?,WSS32,0.992641646294254,0.6606060606060605,10
17,What is measured through the NOMe-Seq methodology?,ContextCite64,0.999003524873846,0.7939393939393938,10
17,What is measured through the NOMe-Seq methodology?,WSS64,0.9986852480634022,0.7696969696969697,10
17,What is measured through the NOMe-Seq methodology?,ContextCite100,0.9990555183212899,0.8545454545454544,10
17,What is measured through the NOMe-Seq methodology?,WSS100,0.9985123834835687,0.8545454545454544,10
17,What is measured through the NOMe-Seq methodology?,TMC32,0.9985381758357922,0.9515151515151514,10
17,What is measured through the NOMe-Seq methodology?,BetaShap (U)32,0.9637003647284316,0.8545454545454544,10
17,What is measured through the NOMe-Seq methodology?,TMC64,0.9998890243486166,0.9878787878787878,10
17,What is measured through the NOMe-Seq methodology?,BetaShap (U)64,0.9733133535151041,0.9515151515151514,10
17,What is measured through the NOMe-Seq methodology?,TMC100,0.9999089058527001,0.9878787878787878,10
17,What is measured through the NOMe-Seq methodology?,BetaShap (U)100,0.9828157458679145,0.9757575757575757,10
17,What is measured through the NOMe-Seq methodology?,LOO,0.9812546312522987,0.4545454545454545,10
18,What is known about the Digit Ratio (2D:4D) cancer?,ContextCite32,0.9829782203229326,0.8909090909090909,10
18,What is known about the Digit Ratio (2D:4D) cancer?,WSS32,0.9827671042073668,0.8909090909090909,10
18,What is known about the Digit Ratio (2D:4D) cancer?,ContextCite64,0.993337047040031,0.9272727272727272,10
18,What is known about the Digit Ratio (2D:4D) cancer?,WSS64,0.9935917118979314,0.9272727272727272,10
18,What is known about the Digit Ratio (2D:4D) cancer?,ContextCite100,0.9968534971149905,0.9515151515151514,10
18,What is known about the Digit Ratio (2D:4D) cancer?,WSS100,0.9959902870830151,0.9272727272727272,10
18,What is known about the Digit Ratio (2D:4D) cancer?,TMC32,0.9975950147103025,0.9757575757575757,10
18,What is known about the Digit Ratio (2D:4D) cancer?,BetaShap (U)32,0.9602018451821908,0.7818181818181817,10
18,What is known about the Digit Ratio (2D:4D) cancer?,TMC64,0.9988287675192663,0.9878787878787878,10
18,What is known about the Digit Ratio (2D:4D) cancer?,BetaShap (U)64,0.967824325373503,0.8303030303030302,10
18,What is known about the Digit Ratio (2D:4D) cancer?,TMC100,0.9993574053031593,0.9878787878787878,10
18,What is known about the Digit Ratio (2D:4D) cancer?,BetaShap (U)100,0.9728155563472137,0.7939393939393938,10
18,What is known about the Digit Ratio (2D:4D) cancer?,LOO,0.9590262754792697,0.8545454545454544,10
19,How does Rif1 regulate DNA replication?,ContextCite32,0.995488795574667,0.7212121212121211,10
19,How does Rif1 regulate DNA replication?,WSS32,0.9954261497647681,0.7212121212121211,10
19,How does Rif1 regulate DNA replication?,ContextCite64,0.9976539864325145,0.8666666666666665,10
19,How does Rif1 regulate DNA replication?,WSS64,0.9979294045750864,0.8666666666666665,10
19,How does Rif1 regulate DNA replication?,ContextCite100,0.9978225994617527,0.7939393939393938,10
19,How does Rif1 regulate DNA replication?,WSS100,0.9983027743079648,0.8424242424242423,10
19,How does Rif1 regulate DNA replication?,TMC32,0.9994565296310092,0.8909090909090909,10
19,How does Rif1 regulate DNA replication?,BetaShap (U)32,0.991296023970553,0.8060606060606059,10
19,How does Rif1 regulate DNA replication?,TMC64,0.9995762945847133,0.9515151515151514,10
19,How does Rif1 regulate DNA replication?,BetaShap (U)64,0.992952389476065,0.8303030303030302,10
19,How does Rif1 regulate DNA replication?,TMC100,0.9997043268497829,0.9515151515151514,10
19,How does Rif1 regulate DNA replication?,BetaShap (U)100,0.9940054622684444,0.8666666666666665,10
19,How does Rif1 regulate DNA replication?,LOO,0.9984160996381573,0.7454545454545454,10
20,Summarize the function of DEAH helicase DHX36 and its role in G-quadruplex-dependent processes.,ContextCite32,0.9843450692215883,0.9515151515151514,10
20,Summarize the function of DEAH helicase DHX36 and its role in G-quadruplex-dependent processes.,WSS32,0.9845420964754605,0.9515151515151514,10
20,Summarize the function of DEAH helicase DHX36 and its role in G-quadruplex-dependent processes.,ContextCite64,0.9953614417552414,0.9878787878787878,10
20,Summarize the function of DEAH helicase DHX36 and its role in G-quadruplex-dependent processes.,WSS64,0.9957362604603633,0.9878787878787878,10
20,Summarize the function of DEAH helicase DHX36 and its role in G-quadruplex-dependent processes.,ContextCite100,0.9914562061194047,0.9878787878787878,10
20,Summarize the function of DEAH helicase DHX36 and its role in G-quadruplex-dependent processes.,WSS100,0.9908905033889385,0.9757575757575757,10
20,Summarize the function of DEAH helicase DHX36 and its role in G-quadruplex-dependent processes.,TMC32,0.9903966838554092,0.9636363636363635,10
20,Summarize the function of DEAH helicase DHX36 and its role in G-quadruplex-dependent processes.,BetaShap (U)32,0.8568500445911061,0.8303030303030302,10
20,Summarize the function of DEAH helicase DHX36 and its role in G-quadruplex-dependent processes.,TMC64,0.9957308644329906,0.9636363636363635,10
20,Summarize the function of DEAH helicase DHX36 and its role in G-quadruplex-dependent processes.,BetaShap (U)64,0.9518799658243075,0.9151515151515152,10
20,Summarize the function of DEAH helicase DHX36 and its role in G-quadruplex-dependent processes.,TMC100,0.9974259604209108,0.9878787878787878,10
20,Summarize the function of DEAH helicase DHX36 and its role in G-quadruplex-dependent processes.,BetaShap (U)100,0.9652932273953493,0.9515151515151514,10
20,Summarize the function of DEAH helicase DHX36 and its role in G-quadruplex-dependent processes.,LOO,0.9839925704320429,0.9515151515151514,10
21,What is the Drosophila melanogaster Groucho protein?,ContextCite32,0.9713067430907528,0.6848484848484848,10
21,What is the Drosophila melanogaster Groucho protein?,WSS32,0.9715150321214698,0.6848484848484848,10
21,What is the Drosophila melanogaster Groucho protein?,ContextCite64,0.9918076381536415,0.9636363636363635,10
21,What is the Drosophila melanogaster Groucho protein?,WSS64,0.9902975771836091,0.9272727272727272,10
21,What is the Drosophila melanogaster Groucho protein?,ContextCite100,0.9910305784820329,0.8181818181818182,10
21,What is the Drosophila melanogaster Groucho protein?,WSS100,0.9903643590554756,0.7818181818181817,10
