Question_Index,Query,Method,Pearson,Spearman,NDCG,KendallTau,Precision_at_1,Precision_at_3,Precision_at_5,Hit_rate_at_k,Reciprocal_Rank,Num_Items
3,What species is associated with Tetrodotoxin?,BetaShap (U)32,0.9900896947586163,0.6848484848484848,0.9941705610862093,0.5555555555555555,1.0,1.0,0.8,1,1.0,10
3,What species is associated with Tetrodotoxin?,TMC32,0.9923931761377399,0.4666666666666666,1.0,0.3333333333333333,1.0,1.0,0.6,1,1.0,10
3,What species is associated with Tetrodotoxin?,ContextCite64,0.9934171766303835,0.8424242424242423,0.9941705610862093,0.6888888888888888,1.0,1.0,0.8,1,1.0,10
3,What species is associated with Tetrodotoxin?,KernelShap64,0.9964216157327423,0.8303030303030302,0.9941705610862093,0.6888888888888888,1.0,1.0,0.8,1,1.0,10
3,What species is associated with Tetrodotoxin?,BetaShap (U)64,0.9716469989824114,0.8181818181818182,0.970665066099424,0.6444444444444444,1.0,0.6666666666666666,0.8,1,1.0,10
3,What species is associated with Tetrodotoxin?,TMC64,0.9925838756493988,0.8666666666666665,1.0,0.6888888888888888,1.0,1.0,1.0,1,1.0,10
3,What species is associated with Tetrodotoxin?,ContextCite100,0.9945600071886781,0.8909090909090909,0.9941705610862093,0.7777777777777777,1.0,1.0,0.8,1,1.0,10
3,What species is associated with Tetrodotoxin?,KernelShap100,0.9966458134472054,0.8424242424242423,1.0,0.7333333333333333,1.0,1.0,0.8,1,1.0,10
3,What species is associated with Tetrodotoxin?,BetaShap (U)100,0.9527103118771303,0.9393939393939393,0.9941705610862093,0.8222222222222221,1.0,1.0,0.8,1,1.0,10
3,What species is associated with Tetrodotoxin?,TMC100,0.9970311633755718,0.9515151515151514,1.0,0.8666666666666666,1.0,1.0,0.8,1,1.0,10
3,What species is associated with Tetrodotoxin?,LOO,0.9868099207796379,0.7454545454545454,0.9170925226951804,0.6,1.0,0.6666666666666666,0.8,1,1.0,10
4,Does a selective sweep increase genetic variation?,ContextCite32,0.9395613750684306,0.5272727272727272,0.9370478436049865,0.3333333333333333,1.0,0.6666666666666666,0.6,1,1.0,10
4,Does a selective sweep increase genetic variation?,KernelShap32,0.9805647613577381,0.8666666666666665,0.9492015526291279,0.6888888888888888,1.0,1.0,0.8,1,1.0,10
4,Does a selective sweep increase genetic variation?,BetaShap (U)32,0.8337142063660186,0.28484848484848485,0.888117158713978,0.24444444444444444,1.0,0.6666666666666666,0.6,1,1.0,10
4,Does a selective sweep increase genetic variation?,TMC32,0.9280348013853483,0.6,0.9786923289161752,0.5555555555555555,1.0,1.0,0.8,1,1.0,10
4,Does a selective sweep increase genetic variation?,ContextCite64,0.9855179418187636,0.8181818181818182,0.9562314854081689,0.6444444444444444,1.0,0.6666666666666666,0.8,1,1.0,10
4,Does a selective sweep increase genetic variation?,KernelShap64,0.9933780700104737,0.9878787878787878,0.9922775598562119,0.9555555555555554,1.0,1.0,1.0,1,1.0,10
4,Does a selective sweep increase genetic variation?,BetaShap (U)64,0.7968410671350776,0.5757575757575757,0.952020742767367,0.4666666666666666,1.0,1.0,0.6,1,1.0,10
4,Does a selective sweep increase genetic variation?,TMC64,0.9747685499388475,0.8303030303030302,0.9786923289161752,0.6888888888888888,1.0,1.0,0.8,1,1.0,10
4,Does a selective sweep increase genetic variation?,ContextCite100,0.9894238156101492,0.8303030303030302,0.9892339591982025,0.6444444444444444,1.0,1.0,0.8,1,1.0,10
4,Does a selective sweep increase genetic variation?,KernelShap100,0.9919078458718981,0.9878787878787878,0.9892339591982025,0.9555555555555554,1.0,1.0,1.0,1,1.0,10
4,Does a selective sweep increase genetic variation?,BetaShap (U)100,0.8172377589761463,0.406060606060606,0.9017023896540147,0.3333333333333333,1.0,0.6666666666666666,0.6,1,1.0,10
4,Does a selective sweep increase genetic variation?,TMC100,0.9891764752097817,0.8545454545454544,0.9892339591982025,0.7333333333333333,1.0,1.0,0.8,1,1.0,10
4,Does a selective sweep increase genetic variation?,LOO,0.9330726317616108,0.2121212121212121,0.9492015526291279,0.1111111111111111,1.0,1.0,0.6,1,1.0,10
5,List markers for autophagy.,ContextCite32,0.9689222696078179,0.9636363636363635,0.9922015452340424,0.8666666666666666,1.0,1.0,1.0,1,1.0,10
5,List markers for autophagy.,KernelShap32,0.9542014525449384,0.8909090909090909,0.980762914191937,0.7333333333333333,1.0,1.0,0.8,1,1.0,10
5,List markers for autophagy.,BetaShap (U)32,0.5462199615584054,0.5272727272727272,0.6739906310501662,0.3333333333333333,1.0,0.6666666666666666,0.8,1,1.0,10
5,List markers for autophagy.,TMC32,0.8228724337933321,0.7939393939393938,0.8606409393239638,0.5555555555555555,1.0,0.6666666666666666,0.8,1,1.0,10
5,List markers for autophagy.,ContextCite64,0.9787567073716177,0.9636363636363635,1.0,0.911111111111111,1.0,1.0,1.0,1,1.0,10
5,List markers for autophagy.,KernelShap64,0.9955631282113503,0.9878787878787878,1.0,0.9555555555555554,1.0,1.0,1.0,1,1.0,10
5,List markers for autophagy.,BetaShap (U)64,0.6467403707200492,0.6727272727272726,0.6784910991361444,0.4666666666666666,1.0,0.6666666666666666,0.8,1,1.0,10
5,List markers for autophagy.,TMC64,0.9054522243724208,0.8666666666666665,0.99155668324497,0.6888888888888888,1.0,1.0,0.8,1,1.0,10
5,List markers for autophagy.,ContextCite100,0.9829946325130918,0.9636363636363635,1.0,0.911111111111111,1.0,1.0,1.0,1,1.0,10
5,List markers for autophagy.,KernelShap100,0.9963623646567732,0.9999999999999999,1.0,0.9999999999999999,1.0,1.0,1.0,1,1.0,10
5,List markers for autophagy.,BetaShap (U)100,0.7112369798372848,0.6727272727272726,0.756003509901679,0.5555555555555555,1.0,0.6666666666666666,0.8,1,1.0,10
5,List markers for autophagy.,TMC100,0.9643313377802463,0.9636363636363635,0.99155668324497,0.8666666666666666,1.0,1.0,0.8,1,1.0,10
5,List markers for autophagy.,LOO,0.9128400152192537,0.8787878787878788,0.99155668324497,0.7333333333333333,1.0,1.0,0.8,1,1.0,10
6,Can a circRNA be translated into protein?,ContextCite32,0.9979208000394113,0.32121212121212117,0.9779179817750767,0.19999999999999998,1.0,0.3333333333333333,0.6,1,1.0,10
6,Can a circRNA be translated into protein?,KernelShap32,0.999613788717728,0.8424242424242423,0.9955856094098633,0.7333333333333333,1.0,1.0,0.8,1,1.0,10
6,Can a circRNA be translated into protein?,BetaShap (U)32,0.9990420117820309,0.9151515151515152,0.9995137962408777,0.7777777777777777,1.0,1.0,0.8,1,1.0,10
6,Can a circRNA be translated into protein?,TMC32,0.9992762040994017,0.7575757575757575,0.9939439210061545,0.6,1.0,0.6666666666666666,0.8,1,1.0,10
6,Can a circRNA be translated into protein?,ContextCite64,0.99884184185884,0.29696969696969694,0.9835949200715145,0.19999999999999998,1.0,0.6666666666666666,0.6,1,1.0,10
6,Can a circRNA be translated into protein?,KernelShap64,0.9994901139241902,0.6727272727272726,0.9909001483304222,0.5111111111111111,1.0,0.6666666666666666,0.6,1,1.0,10
6,Can a circRNA be translated into protein?,BetaShap (U)64,0.9946243191499787,0.709090909090909,0.9892771134345886,0.5555555555555555,1.0,0.6666666666666666,0.6,1,1.0,10
6,Can a circRNA be translated into protein?,TMC64,0.9995857272653984,0.6363636363636362,0.9917192004628401,0.5111111111111111,1.0,0.6666666666666666,0.6,1,1.0,10
6,Can a circRNA be translated into protein?,ContextCite100,0.9993624613685039,0.4666666666666666,0.9950431801014509,0.37777777777777777,1.0,1.0,0.6,1,1.0,10
6,Can a circRNA be translated into protein?,KernelShap100,0.9995858293892437,0.7212121212121211,0.9913300400466997,0.6,1.0,0.6666666666666666,0.8,1,1.0,10
6,Can a circRNA be translated into protein?,BetaShap (U)100,0.9909321661119386,0.9030303030303028,0.9987476004813755,0.7777777777777777,1.0,1.0,0.8,1,1.0,10
6,Can a circRNA be translated into protein?,TMC100,0.9994441121823108,0.8545454545454544,0.9962868599452487,0.7333333333333333,1.0,0.6666666666666666,0.8,1,1.0,10
6,Can a circRNA be translated into protein?,LOO,0.9979915772899065,-0.16363636363636364,0.9751047136980022,-0.19999999999999998,1.0,0.3333333333333333,0.2,1,1.0,10
7,"There is no drug available to prevent HIV infection, Pre-exposure prophylaxis (PrEP), yes or no?",ContextCite32,0.6225800570869546,0.6121212121212121,0.7340132306208823,0.4222222222222222,1.0,0.6666666666666666,0.8,1,1.0,10
7,"There is no drug available to prevent HIV infection, Pre-exposure prophylaxis (PrEP), yes or no?",KernelShap32,0.8419068698475316,0.8060606060606059,1.0000000000000002,0.6888888888888888,1.0,1.0,0.8,1,1.0,10
7,"There is no drug available to prevent HIV infection, Pre-exposure prophylaxis (PrEP), yes or no?",BetaShap (U)32,0.6146351813884614,0.49090909090909085,0.6670777677082435,0.3333333333333333,1.0,0.6666666666666666,0.6,1,1.0,10
7,"There is no drug available to prevent HIV infection, Pre-exposure prophylaxis (PrEP), yes or no?",TMC32,0.6085175885556398,0.5272727272727272,0.37696405674178657,0.4222222222222222,1.0,0.6666666666666666,0.8,1,1.0,10
7,"There is no drug available to prevent HIV infection, Pre-exposure prophylaxis (PrEP), yes or no?",ContextCite64,0.8960203686430593,0.8691745052782041,0.9583149148829007,0.7399853698407473,1.0,1.0,0.8,1,1.0,10
7,"There is no drug available to prevent HIV infection, Pre-exposure prophylaxis (PrEP), yes or no?",KernelShap64,0.8442134144109388,0.8424242424242423,0.8529493561441928,0.6888888888888888,1.0,1.0,0.8,1,1.0,10
7,"There is no drug available to prevent HIV infection, Pre-exposure prophylaxis (PrEP), yes or no?",BetaShap (U)64,0.563559389796282,0.6606060606060605,1.0000000000000002,0.5111111111111111,1.0,1.0,0.6,1,1.0,10
7,"There is no drug available to prevent HIV infection, Pre-exposure prophylaxis (PrEP), yes or no?",TMC64,0.6461171089522341,0.6,0.606128673213264,0.4222222222222222,1.0,1.0,0.8,1,1.0,10
7,"There is no drug available to prevent HIV infection, Pre-exposure prophylaxis (PrEP), yes or no?",ContextCite100,0.9705256666397551,0.9878787878787878,1.0000000000000002,0.9555555555555554,1.0,1.0,1.0,1,1.0,10
7,"There is no drug available to prevent HIV infection, Pre-exposure prophylaxis (PrEP), yes or no?",KernelShap100,0.9165532390528579,0.9151515151515152,0.8529493561441928,0.7777777777777777,1.0,1.0,1.0,1,1.0,10
7,"There is no drug available to prevent HIV infection, Pre-exposure prophylaxis (PrEP), yes or no?",BetaShap (U)100,0.6502322073579221,0.6484848484848483,0.7355335554509281,0.5111111111111111,1.0,0.6666666666666666,0.6,1,1.0,10
7,"There is no drug available to prevent HIV infection, Pre-exposure prophylaxis (PrEP), yes or no?",TMC100,0.7788487602729204,0.6121212121212121,0.6560136927508247,0.4222222222222222,1.0,1.0,0.8,1,1.0,10
7,"There is no drug available to prevent HIV infection, Pre-exposure prophylaxis (PrEP), yes or no?",LOO,0.7347703387871047,0.7818181818181817,0.9583149148829007,0.6,1.0,1.0,0.8,1,1.0,10
8,What is Hemophilic Pseudotumor?,ContextCite32,0.9341188868962982,0.9515151515151514,1.0000000000000002,0.8666666666666666,1.0,1.0,0.8,1,1.0,10
8,What is Hemophilic Pseudotumor?,KernelShap32,0.9654455574557634,0.9393939393939393,1.0000000000000002,0.8222222222222221,1.0,1.0,1.0,1,1.0,10
8,What is Hemophilic Pseudotumor?,BetaShap (U)32,0.9312595423111795,0.7818181818181817,0.984182883120808,0.6,1.0,1.0,1.0,1,1.0,10
8,What is Hemophilic Pseudotumor?,TMC32,0.929580353902456,0.8303030303030302,0.984182883120808,0.6888888888888888,1.0,1.0,0.8,1,1.0,10
8,What is Hemophilic Pseudotumor?,ContextCite64,0.9913083281695597,0.9757575757575757,1.0000000000000002,0.911111111111111,1.0,1.0,1.0,1,1.0,10
8,What is Hemophilic Pseudotumor?,KernelShap64,0.9885008715597611,0.9878787878787878,1.0000000000000002,0.9555555555555554,1.0,1.0,1.0,1,1.0,10
8,What is Hemophilic Pseudotumor?,BetaShap (U)64,0.9191835234523164,0.9151515151515152,0.9721507345746417,0.7777777777777777,1.0,1.0,0.8,1,1.0,10
8,What is Hemophilic Pseudotumor?,TMC64,0.9914283807849948,0.9757575757575757,0.993633670009354,0.911111111111111,1.0,1.0,1.0,1,1.0,10
8,What is Hemophilic Pseudotumor?,ContextCite100,0.9926997980293224,0.9636363636363635,1.0000000000000002,0.8666666666666666,1.0,1.0,1.0,1,1.0,10
8,What is Hemophilic Pseudotumor?,KernelShap100,0.9884572786484973,0.9757575757575757,1.0000000000000002,0.911111111111111,1.0,1.0,1.0,1,1.0,10
8,What is Hemophilic Pseudotumor?,BetaShap (U)100,0.8960062807480148,0.9151515151515152,0.9721507345746417,0.7777777777777777,1.0,1.0,0.8,1,1.0,10
8,What is Hemophilic Pseudotumor?,TMC100,0.9806317888157521,0.9636363636363635,0.993633670009354,0.8666666666666666,1.0,1.0,1.0,1,1.0,10
8,What is Hemophilic Pseudotumor?,LOO,0.9386190101828311,0.8545454545454544,1.0000000000000002,0.7333333333333333,1.0,1.0,1.0,1,1.0,10
9,What are the targets of avapritinib?,ContextCite32,0.9618126845176355,0.6,0.9927221273422271,0.4666666666666666,1.0,1.0,0.6,1,1.0,10
9,What are the targets of avapritinib?,KernelShap32,0.9811358843900901,0.9030303030303028,0.9863133900077379,0.8222222222222221,1.0,0.6666666666666666,0.8,1,1.0,10
9,What are the targets of avapritinib?,BetaShap (U)32,0.9906678375163934,0.8424242424242423,0.9927221273422271,0.6888888888888888,1.0,1.0,0.8,1,1.0,10
9,What are the targets of avapritinib?,TMC32,0.9930826771656055,0.8666666666666665,0.9521998241313899,0.7333333333333333,1.0,1.0,0.8,1,1.0,10
9,What are the targets of avapritinib?,ContextCite64,0.9891137077326536,0.6969696969696969,1.0,0.6,1.0,1.0,0.6,1,1.0,10
9,What are the targets of avapritinib?,KernelShap64,0.9928820618254194,0.8545454545454544,1.0,0.7333333333333333,1.0,1.0,0.8,1,1.0,10
9,What are the targets of avapritinib?,BetaShap (U)64,0.9690469604444782,0.8909090909090909,0.9927221273422271,0.7777777777777777,1.0,1.0,0.8,1,1.0,10
9,What are the targets of avapritinib?,TMC64,0.9668065509756112,0.9757575757575757,0.9927221273422271,0.911111111111111,1.0,1.0,0.8,1,1.0,10
9,What are the targets of avapritinib?,ContextCite100,0.9915838731233229,0.6727272727272726,0.9863133900077379,0.4666666666666666,1.0,1.0,0.8,1,1.0,10
9,What are the targets of avapritinib?,KernelShap100,0.9947271716788971,0.8303030303030302,0.9872707402313513,0.6888888888888888,1.0,1.0,0.8,1,1.0,10
9,What are the targets of avapritinib?,BetaShap (U)100,0.96744292420685,0.3939393939393939,0.9754515484029338,0.28888888888888886,1.0,0.6666666666666666,0.6,1,1.0,10
9,What are the targets of avapritinib?,TMC100,0.9895139069819288,0.8666666666666665,0.9927221273422271,0.6888888888888888,1.0,1.0,0.8,1,1.0,10
9,What are the targets of avapritinib?,LOO,0.9793530838867751,0.6121212121212121,0.9476585049607453,0.5111111111111111,1.0,0.6666666666666666,0.8,1,1.0,10
10,What is the function of Circular RNA (circRNA)?,ContextCite32,0.9825447305267386,0.8303030303030302,1.0,0.6888888888888888,1.0,1.0,0.8,1,1.0,10
10,What is the function of Circular RNA (circRNA)?,KernelShap32,0.9814983612609904,0.7454545454545454,1.0,0.6,1.0,1.0,0.6,1,1.0,10
10,What is the function of Circular RNA (circRNA)?,BetaShap (U)32,0.7875685596733079,0.8909090909090909,0.8735476300227243,0.7333333333333333,1.0,1.0,1.0,1,1.0,10
10,What is the function of Circular RNA (circRNA)?,TMC32,0.9365376739094189,0.9272727272727272,0.95644297430964,0.8222222222222221,1.0,1.0,1.0,1,1.0,10
10,What is the function of Circular RNA (circRNA)?,ContextCite64,0.9842215905189842,0.7939393939393938,1.0,0.6444444444444444,1.0,1.0,1.0,1,1.0,10
10,What is the function of Circular RNA (circRNA)?,KernelShap64,0.9891291550610846,0.8060606060606059,1.0,0.6888888888888888,1.0,1.0,0.6,1,1.0,10
10,What is the function of Circular RNA (circRNA)?,BetaShap (U)64,0.869515496576867,0.9030303030303028,1.0,0.7777777777777777,1.0,1.0,1.0,1,1.0,10
10,What is the function of Circular RNA (circRNA)?,TMC64,0.949903584804052,0.8666666666666665,0.95644297430964,0.7333333333333333,1.0,1.0,0.8,1,1.0,10
10,What is the function of Circular RNA (circRNA)?,ContextCite100,0.9882402591567826,0.8666666666666665,1.0,0.7777777777777777,1.0,1.0,1.0,1,1.0,10
10,What is the function of Circular RNA (circRNA)?,KernelShap100,0.9943722268849662,0.8787878787878788,1.0,0.7333333333333333,1.0,1.0,0.8,1,1.0,10
10,What is the function of Circular RNA (circRNA)?,BetaShap (U)100,0.873143061265388,0.6484848484848483,0.9761750409553829,0.5111111111111111,1.0,1.0,0.8,1,1.0,10
10,What is the function of Circular RNA (circRNA)?,TMC100,0.9782126929181263,0.9393939393939393,1.0,0.8666666666666666,1.0,1.0,0.8,1,1.0,10
10,What is the function of Circular RNA (circRNA)?,LOO,0.9626896983261085,0.32121212121212117,0.9496259731435851,0.19999999999999998,1.0,0.6666666666666666,0.6,1,1.0,10
11,Where is X-ray free electron laser used?,ContextCite32,0.8860183796491794,0.8424242424242423,0.9414868137387559,0.7333333333333333,1.0,1.0,0.8,1,1.0,10
11,Where is X-ray free electron laser used?,KernelShap32,0.9642745720657718,0.8909090909090909,0.9216757115304345,0.7777777777777777,1.0,1.0,1.0,1,1.0,10
11,Where is X-ray free electron laser used?,BetaShap (U)32,0.8667604156807026,0.6969696969696969,0.9837851448208391,0.5111111111111111,1.0,1.0,0.8,1,1.0,10
11,Where is X-ray free electron laser used?,TMC32,0.8124129824300101,0.7818181818181817,0.9774429233686066,0.5555555555555555,1.0,0.6666666666666666,0.8,1,1.0,10
11,Where is X-ray free electron laser used?,ContextCite64,0.9835973203070238,0.9515151515151514,1.0,0.8666666666666666,1.0,1.0,0.8,1,1.0,10
11,Where is X-ray free electron laser used?,KernelShap64,0.9718710841852454,0.9151515151515152,0.9862665019559594,0.7777777777777777,1.0,1.0,0.8,1,1.0,10
11,Where is X-ray free electron laser used?,BetaShap (U)64,0.496024657402821,0.5272727272727272,0.792207574981756,0.37777777777777777,1.0,1.0,0.8,1,1.0,10
11,Where is X-ray free electron laser used?,TMC64,0.9497269304947946,0.9151515151515152,0.9862665019559594,0.7777777777777777,1.0,1.0,1.0,1,1.0,10
11,Where is X-ray free electron laser used?,ContextCite100,0.9793350559843103,0.9878787878787878,1.0,0.9555555555555554,1.0,1.0,1.0,1,1.0,10
11,Where is X-ray free electron laser used?,KernelShap100,0.9762867476254534,0.9636363636363635,1.0,0.8666666666666666,1.0,1.0,1.0,1,1.0,10
11,Where is X-ray free electron laser used?,BetaShap (U)100,0.5179843100056535,0.4787878787878787,0.9702465059271532,0.37777777777777777,1.0,1.0,0.6,1,1.0,10
11,Where is X-ray free electron laser used?,TMC100,0.9718358261579395,0.8909090909090909,0.9210259445739863,0.7777777777777777,1.0,1.0,1.0,1,1.0,10
11,Where is X-ray free electron laser used?,LOO,0.926951079415641,0.9030303030303028,0.9837851448208391,0.7777777777777777,1.0,1.0,0.8,1,1.0,10
12,What is holoprosencephaly?,ContextCite32,0.7874969005348877,0.5272727272727272,0.9286946591501861,0.3333333333333333,1.0,1.0,0.6,1,1.0,10
12,What is holoprosencephaly?,KernelShap32,0.9479817507240462,0.8909090909090909,1.0,0.7333333333333333,1.0,1.0,0.8,1,1.0,10
12,What is holoprosencephaly?,BetaShap (U)32,0.5092490789328357,0.6484848484848483,0.9427563194039659,0.5555555555555555,1.0,1.0,0.8,1,1.0,10
12,What is holoprosencephaly?,TMC32,0.8347492024536911,0.8787878787878788,1.0,0.7777777777777777,1.0,1.0,0.8,1,1.0,10
12,What is holoprosencephaly?,ContextCite64,0.9518851214142614,0.9515151515151514,1.0,0.8666666666666666,1.0,1.0,0.8,1,1.0,10
12,What is holoprosencephaly?,KernelShap64,0.9834140688210343,0.9515151515151514,1.0,0.8666666666666666,1.0,1.0,1.0,1,1.0,10
12,What is holoprosencephaly?,BetaShap (U)64,0.7166269522435041,0.8060606060606059,1.0,0.6888888888888888,1.0,1.0,0.8,1,1.0,10
12,What is holoprosencephaly?,TMC64,0.9391949977107636,0.9515151515151514,1.0,0.8666666666666666,1.0,1.0,1.0,1,1.0,10
12,What is holoprosencephaly?,ContextCite100,0.97211946728759,0.9757575757575757,1.0,0.911111111111111,1.0,1.0,1.0,1,1.0,10
